Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,28-10-2021,,,,,,,,
B14C0146,002,12-04-2007,58,66,-74,,,,,,
B14C0146,002,27-04-2007,58,66,-74,,,,,,
B14C0146,002,14-05-2007,50,58,-66,,,,,,
B14C0146,002,29-05-2007,53,61,-69,,,,,,
B14C0146,002,13-06-2007,51,59,-67,,,,,,
B14C0146,002,27-06-2007,44,52,-60,,,,,,
B14C0146,002,12-07-2007,49,57,-65,,,,,,
B14C0146,002,30-07-2007,46,54,-62,,,,,,
B14C0146,002,13-08-2007,48,56,-64,,,,,,
B14C0146,002,28-08-2007,57,65,-73,,,,,,
B14C0146,002,13-09-2007,58,66,-74,,,,,,
B14C0146,002,28-09-2007,53,61,-69,,,,,,
B14C0146,002,16-10-2007,53,61,-69,,,,,,
B14C0146,002,29-10-2007,55,63,-71,,,,,,
B14C0146,002,14-11-2007,46,54,-62,,,,,,
B14C0146,002,28-11-2007,49,57,-65,,,,,,
B14C0146,002,14-12-2007,58,66,-74,,,,,,
B14C0146,002,28-12-2007,,,,N,,,,,
B14C0146,002,15-01-2008,44,52,-60,,,,,,
B14C0146,002,28-01-2008,55,63,-71,,,,,,
B14C0146,002,14-02-2008,60,68,-76,,,,,,
B14C0146,002,28-02-2008,51,59,-67,,,,,,
B14C0146,002,13-03-2008,40,48,-56,,,,,,
B14C0146,002,28-03-2008,46,54,-62,,,,,,
B14C0146,002,14-04-2008,54,62,-70,,,,,,
B14C0146,002,28-04-2008,51,59,-67,,,,,,
B14C0146,002,13-05-2008,59,67,-75,,,,,,
B14C0146,002,28-05-2008,56,64,-72,,,,,,
B14C0146,002,16-06-2008,58,66,-74,,,,,,
B14C0146,002,27-06-2008,62,70,-78,,,,,,
B14C0146,002,11-07-2008,57,65,-73,,,,,,
B14C0146,002,28-07-2008,60,68,-76,,,,,,
B14C0146,002,13-08-2008,50,58,-66,,,,,,
B14C0146,002,27-08-2008,56,64,-72,,,,,,
B14C0146,002,15-09-2008,58,66,-74,,,,,,
B14C0146,002,29-09-2008,56,64,-72,,,,,,
B14C0146,002,14-10-2008,48,56,-64,,,,,,
B14C0146,002,27-10-2008,41,49,-57,,,,,,
B14C0146,002,13-11-2008,40,48,-56,,,,,,
B14C0146,002,27-11-2008,35,43,-51,,,,,,
B14C0146,002,15-12-2008,47,55,-63,,,,,,
B14C0146,002,30-12-2008,,,,N,,,,,
B14C0146,002,13-01-2009,51,59,-67,,,,,,
B14C0146,002,27-01-2009,56,64,-72,,,,,,
B14C0146,002,12-02-2009,60,68,-76,,,,,,
B14C0146,002,25-02-2009,60,68,-76,,,,,,
B14C0146,002,14-03-2009,,,,N,,,,,
B14C0146,002,26-03-2009,50,58,-66,,,,,,
B14C0146,002,15-04-2009,56,64,-72,,,,,,
B14C0146,002,27-04-2009,54,62,-70,,,,,,
B14C0146,002,13-05-2009,61,69,-77,,,,,,
B14C0146,002,28-05-2009,60,68,-76,,,,,,
B14C0146,002,15-06-2009,58,66,-74,,,,,,
B14C0146,002,29-06-2009,60,68,-76,,,,,,
B14C0146,002,13-07-2009,56,64,-72,,,,,,
B14C0146,002,27-07-2009,57,65,-73,,,,,,
B14C0146,002,01-08-2009,,,,N,,,,,
B14C0146,002,26-08-2009,60,68,-76,,,,,,
B14C0146,002,14-09-2009,64,72,-80,,,,,,
B14C0146,002,28-09-2009,64,72,-80,,,,,,
B14C0146,002,13-10-2009,67,75,-83,,,,,,
B14C0146,002,27-10-2009,65,73,-81,,,,,,
B14C0146,002,10-11-2009,59,67,-75,,,,,,
B14C0146,002,15-12-2009,55,63,-71,,,,,,
B14C0146,002,28-12-2009,42,50,-58,,,,,,
B14C0146,002,15-01-2010,62,70,-78,,,,,,
B14C0146,002,28-01-2010,,,,N,,,,,
B14C0146,002,12-02-2010,62,70,-78,,,,,,
B14C0146,002,16-03-2010,61,69,-77,,,,,,
B14C0146,002,29-03-2010,52,60,-68,,,,,,
B14C0146,002,14-04-2010,60,68,-76,,,,,,
B14C0146,002,28-04-2010,,,,N,,,,,
B14C0146,002,12-05-2010,56,64,-72,,,,,,
B14C0146,002,28-05-2010,58,66,-74,,,,,,
B14C0146,002,14-06-2010,70,78,-86,,,,,,
B14C0146,002,28-06-2010,61,69,-77,,,,,,
B14C0146,002,13-07-2010,58,66,-74,,,,,,
B14C0146,002,28-07-2010,60,68,-76,,,,,,
B14C0146,002,14-08-2010,,,,N,,,,,
B14C0146,002,28-08-2010,,,,N,,,,,
B14C0146,002,15-09-2010,48,56,-64,,,,,,
B14C0146,002,28-09-2010,,,,N,,,,,
B14C0146,002,13-10-2010,51,59,-67,,,,,,
B14C0146,002,27-10-2010,45,53,-61,,,,,,
B14C0146,002,15-11-2010,35,43,-51,,,,,,
B14C0146,002,29-11-2010,50,58,-66,,,,,,
B14C0146,002,14-12-2010,57,65,-73,,,,,,
B14C0146,002,28-12-2010,,,,N,,,,,
B14C0146,002,13-01-2011,42,50,-58,,,,,,
B14C0146,002,27-01-2011,54,62,-70,,,,,,
B14C0146,002,15-02-2011,35,43,-51,,,,,,
B14C0146,002,28-02-2011,51,59,-67,,,,,,
B14C0146,002,15-03-2011,58,66,-74,,,,,,
B14C0146,002,28-03-2011,57,65,-73,,,,,,
B14C0146,002,14-04-2011,58,66,-74,,,,,,
B14C0146,002,28-04-2011,,,,N,,,,,
B14C0146,002,14-05-2011,,,,N,,,,,
B14C0146,002,27-05-2011,55,63,-71,,,,,,
B14C0146,002,14-06-2011,59,67,-75,,,,,,
B14C0146,002,28-06-2011,56,64,-72,,,,,,
B14C0146,002,14-07-2011,,,,N,,,,,
B14C0146,002,27-07-2011,49,57,-65,,,,,,
B14C0146,002,15-08-2011,47,55,-63,,,,,,
B14C0146,002,28-08-2011,,,,N,,,,,
B14C0146,002,14-09-2011,44,52,-60,,,,,,
B14C0146,002,28-09-2011,48,56,-64,,,,,,
B14C0146,002,14-10-2011,49,57,-65,,,,,,
B14C0146,002,27-10-2011,44,52,-60,,,,,,
B14C0146,002,14-11-2011,56,64,-72,,,,,,
B14C0146,002,28-11-2011,53,61,-69,,,,,,
B14C0146,002,14-12-2011,,,,N,,,,,
B14C0146,002,28-12-2011,44,52,-60,,,,,,
B14C0146,002,13-01-2012,41,49,-57,,,,,,
B14C0146,002,30-01-2012,51,59,-67,,,,,,
B14C0146,002,14-02-2012,,,,Y,,,,,
B14C0146,002,29-02-2012,56,64,-72,,,,,,
B14C0146,002,14-03-2012,59,67,-75,,,,,,
B14C0146,002,28-03-2012,60,68,-76,,,,,,
B14C0146,002,16-04-2012,59,67,-75,,,,,,
B14C0146,002,27-04-2012,56,64,-72,,,,,,
B14C0146,002,14-05-2012,,,,D,,,,,
B14C0146,002,29-05-2012,,,,D,,,,,
B14C0146,002,13-06-2012,57,65,-73,,,,,,
B14C0146,002,27-06-2012,,,,D,,,,,
B14C0146,002,12-07-2012,,,,D,,,,,
B14C0146,002,26-07-2012,50,58,-66,,,,,,
B14C0146,002,13-08-2012,50,58,-66,,,,,,
B14C0146,002,27-08-2012,,,,D,,,,,
B14C0146,002,13-09-2012,,,,D,,,,,
B14C0146,002,27-09-2012,41,49,-57,,,,,,
B14C0146,002,11-10-2012,45,53,-61,,,,,,
B14C0146,002,29-10-2012,,,,N,,,,,
B14C0146,002,14-11-2012,51,58,-72,,,,,,
B14C0146,002,28-11-2012,,,,N,,,,,
B14C0146,002,14-12-2012,,,,N,,,,,
B14C0146,002,28-12-2012,,,,N,,,,,
B14C0146,002,14-01-2013,43,50,-64,,,,,,
B14C0146,002,29-01-2013,47,54,-68,,,,,,
B14C0146,002,13-02-2013,57,64,-78,,,,,,
B14C0146,002,28-02-2013,52,59,-73,,,,,,
B14C0146,002,13-03-2013,55,62,-76,,,,,,
B14C0146,002,28-03-2013,62,69,-83,,,,,,
B14C0146,002,15-04-2013,62,69,-83,,,,,,
B14C0146,002,28-04-2013,,,,N,,,,,
B14C0146,002,14-05-2013,55,62,-76,,,,,,
B14C0146,002,29-05-2013,49,56,-70,,,,,,
B14C0146,002,13-06-2013,57,64,-78,,,,,,
B14C0146,002,27-06-2013,59,66,-80,,,,,,
B14C0146,002,14-07-2013,,,,N,,,,,
B14C0146,002,29-07-2013,56,63,-77,,,,,,
B14C0146,002,14-09-2013,,,,N,,,,,
B14C0146,002,27-09-2013,53,60,-74,,,,,,
B14C0146,002,15-10-2013,35,42,-56,,,,,,
B14C0146,002,28-10-2013,,,,N,,,,,
B14C0146,002,12-11-2013,,,,W,,,,,
B14C0146,002,28-11-2013,,,,N,,,,,
B14C0146,002,12-12-2013,,,,N,,,,,
B14C0146,002,28-12-2013,,,,N,,,,,
B14C0146,002,15-01-2014,,,,N,,,,,
B14C0146,002,29-01-2014,,,,N,,,,,
B14C0146,002,14-02-2014,,,,N,,,,,
B14C0146,002,28-02-2014,,,,N,,,,,
B14C0146,002,14-03-2014,,,,N,,,,,
B14C0146,002,28-03-2014,,,,N,,,,,
B14C0146,002,15-04-2014,,,,N,,,,,
B14C0146,002,28-04-2014,,,,N,,,,,
B14C0146,002,14-05-2014,,,,N,,,,,
B14C0146,002,28-05-2014,,,,N,,,,,
B14C0146,002,16-06-2014,,,,N,,,,,
B14C0146,002,30-06-2014,,,,N,,,,,
B14C0146,002,14-07-2014,,,,N,,,,,
B14C0146,002,29-07-2014,,,,N,,,,,
B14C0146,002,14-08-2014,,,,N,,,,,
B14C0146,002,28-08-2014,,,,N,,,,,
B14C0146,002,15-09-2014,,,,N,,,,,
B14C0146,002,30-09-2014,,,,N,,,,,
B14C0146,002,14-10-2014,,,,N,,,,,
B14C0146,002,28-10-2014,,,,N,,,,,
B14C0146,002,13-11-2014,,,,N,,,,,
B14C0146,002,28-11-2014,,,,N,,,,,
B14C0146,002,14-12-2014,,,,N,,,,,
B14C0146,002,28-12-2014,,,,N,,,,,
B14C0146,002,13-01-2015,,,,N,,,,,
B14C0146,002,27-01-2015,,,,N,,,,,
B14C0146,002,16-02-2015,,,,N,,,,,
B14C0146,002,28-02-2015,,,,N,,,,,
B14C0146,002,16-03-2015,,,,N,,,,,
B14C0146,002,27-03-2015,,,,N,,,,,
B14C0146,002,14-04-2015,,,,N,,,,,
B14C0146,002,29-04-2015,,,,N,,,,,
B14C0146,002,14-05-2015,,,,N,,,,,
B14C0146,002,28-05-2015,,,,N,,,,,
B14C0146,002,15-06-2015,,,,N,,,,,
B14C0146,002,29-06-2015,,,,N,,,,,
B14C0146,002,13-07-2015,,,,N,,,,,
B14C0146,002,28-07-2015,,,,N,,,,,
B14C0146,002,14-08-2015,,,,N,,,,,
B14C0146,002,26-08-2015,,,,N,,,,,
B14C0146,002,14-09-2015,,,,N,,,,,
B14C0146,002,28-09-2015,,,,N,,,,,
B14C0146,002,12-10-2015,,,,N,,,,,
B14C0146,002,28-10-2015,,,,N,,,,,
B14C0146,002,16-11-2015,,,,N,,,,,
B14C0146,002,01-12-2015,,,,N,,,,,
B14C0146,002,14-01-2016,,,,N,,,,,
B14C0146,002,20-01-2016,,,,N,,,,,
B14C0146,002,16-02-2016,,,,N,,,,,
B14C0146,002,29-02-2016,,,,N,,,,,
B14C0146,002,14-03-2016,,,,N,,,,,
B14C0146,002,31-03-2016,,,,N,,,,,
B14C0146,002,14-04-2016,,,,N,,,,,
B14C0146,002,28-04-2016,,,,N,,,,,
B14C0146,002,12-05-2016,,,,N,,,,,
B14C0146,002,28-05-2016,,,,N,,,,,
B14C0146,002,16-06-2016,,,,N,,,,,
B14C0146,002,28-06-2016,,,,N,,,,,
B14C0146,002,15-07-2016,,,,N,,,,,
B14C0146,002,28-07-2016,,,,N,,,,,
B14C0146,002,16-08-2016,,,,N,,,,,
B14C0146,002,28-08-2016,,,,N,,,,,
B14C0146,002,13-09-2016,,,,N,,,,,
B14C0146,002,27-09-2016,,,,N,,,,,
B14C0146,002,12-10-2016,,,,N,,,,,
B14C0146,002,28-10-2016,,,,N,,,,,
B14C0146,002,14-11-2016,,,,N,,,,,
B14C0146,002,28-11-2016,,,,N,,,,,
B14C0146,002,14-12-2016,,,,N,,,,,
B14C0146,002,28-12-2016,,,,N,,,,,
B14C0146,002,14-01-2017,,,,N,,,,,
B14C0146,002,28-01-2017,,,,N,,,,,
B14C0146,002,14-02-2017,,,,N,,,,,
B14C0146,002,28-02-2017,,,,N,,,,,
B14C0146,002,14-03-2017,,,,N,,,,,
B14C0146,002,28-03-2017,,,,N,,,,,
B14C0146,002,14-04-2017,,,,N,,,,,
B14C0146,002,28-04-2017,,,,N,,,,,
B14C0146,002,15-05-2017,,,,N,,,,,
B14C0146,002,28-05-2017,,,,N,,,,,
B14C0146,002,15-06-2017,,,,N,,,,,
B14C0146,002,28-06-2017,,,,N,,,,,
B14C0146,002,18-07-2017,,,,N,,,,,
B14C0146,002,28-07-2017,,,,N,,,,,
B14C0146,002,13-08-2017,,,,N,,,,,
B14C0146,002,28-08-2017,,,,N,,,,,
B14C0146,002,14-09-2017,,,,N,,,,,
B14C0146,002,28-09-2017,,,,N,,,,,
B14C0146,002,14-10-2017,,,,N,,,,,
B14C0146,002,27-10-2017,,,,N,,,,,
B14C0146,002,14-11-2017,,,,N,,,,,
B14C0146,002,28-11-2017,,,,N,,,,,
B14C0146,002,15-12-2017,,,,N,,,,,
B14C0146,002,28-12-2017,,,,N,,,,,
B14C0146,002,14-01-2018,,,,N,,,,,
B14C0146,002,28-01-2018,,,,N,,,,,
B14C0146,002,14-02-2018,,,,N,,,,,
B14C0146,002,28-02-2018,,,,N,,,,,
B14C0146,002,14-03-2018,,,,N,,,,,
B14C0146,002,29-03-2018,,,,N,,,,,
B14C0146,002,13-04-2018,,,,N,,,,,
B14C0146,002,30-04-2018,,,,N,,,,,
B14C0146,002,14-05-2018,,,,N,,,,,
B14C0146,002,23-05-2018,,,,N,,,,,
B14C0146,002,14-06-2018,,,,N,,,,,
B14C0146,002,28-06-2018,,,,N,,,,,
B14C0146,002,12-07-2018,,,,N,,,,,
B14C0146,002,28-07-2018,,,,N,,,,,
B14C0146,002,14-08-2018,,,,N,,,,,
B14C0146,002,28-08-2018,,,,N,,,,,
B14C0146,002,14-09-2018,,,,N,,,,,
B14C0146,002,28-09-2018,,,,N,,,,,
B14C0146,002,12-10-2018,,,,N,,,,,
B14C0146,002,26-10-2018,,,,N,,,,,
B14C0146,002,13-11-2018,,,,N,,,,,
B14C0146,002,30-11-2018,,,,N,,,,,
B14C0146,002,14-12-2018,,,,N,,,,,
B14C0146,002,28-12-2018,,,,N,,,,,
B14C0146,002,14-01-2019,,,,N,,,,,
B14C0146,002,28-01-2019,,,,N,,,,,
B14C0146,002,14-02-2019,,,,N,,,,,
B14C0146,002,01-03-2019,,,,N,,,,,
B14C0146,002,14-03-2019,,,,N,,,,,
B14C0146,002,29-03-2019,,,,N,,,,,
B14C0146,002,11-04-2019,,,,N,,,,,
B14C0146,002,26-04-2019,,,,N,,,,,
B14C0146,002,13-06-2019,,,,N,,,,,
B14C0146,002,27-06-2019,,,,N,,,,,
B14C0146,002,13-08-2019,,,,N,,,,,
B14C0146,002,27-08-2019,,,,N,,,,,
