Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,28-10-2021,,,,,,,,
B14C0141,002,30-10-2001,26,31,-14,,,,,,
B14C0141,002,14-11-2001,31,36,-19,,,,,,
B14C0141,002,28-11-2001,48,53,-36,,,,,,
B14C0141,002,13-12-2001,48,53,-36,,,,,,
B14C0141,002,14-01-2002,38,43,-26,,,,,,
B14C0141,002,29-01-2002,9,14,3,,,,,,
B14C0141,002,13-02-2002,21,26,-9,,,,,,
B14C0141,002,15-03-2002,47,52,-35,,,,,,
B14C0141,002,27-03-2002,54,59,-42,,,,,,
B14C0141,002,23-04-2002,57,62,-45,,,,,,
B14C0141,002,13-05-2002,58,63,-46,,,,,,
B14C0141,002,29-05-2002,48,53,-36,,,,,,
B14C0141,002,27-06-2002,50,55,-38,,,,,,
B14C0141,002,15-07-2002,52,57,-40,,,,,,
B14C0141,002,29-07-2002,45,50,-33,,,,,,
B14C0141,002,14-08-2002,43,48,-31,,,,,,
B14C0141,002,28-08-2002,40,45,-28,,,,,,
B14C0141,002,16-09-2002,43,48,-31,,,,,,
B14C0141,002,30-09-2002,44,49,-32,,,,,,
B14C0141,002,14-10-2002,48,53,-36,,,,,,
B14C0141,002,28-10-2002,14,19,-2,,,,,,
B14C0141,002,13-11-2002,21,26,-9,,,,,,
B14C0141,002,27-11-2002,36,41,-24,,,,,,
B14C0141,002,26-12-2002,55,60,-43,,,,,,
B14C0141,002,13-01-2003,37,42,-25,,,,,,
B14C0141,002,26-02-2003,51,56,-39,,,,,,
B14C0141,002,13-03-2003,52,57,-40,,,,,,
B14C0141,002,31-03-2003,48,53,-36,,,,,,
B14C0141,002,11-04-2003,53,58,-41,,,,,,
B14C0141,002,28-04-2003,42,47,-30,,,,,,
B14C0141,002,14-05-2003,49,54,-37,,,,,,
B14C0141,002,28-05-2003,53,58,-41,,,,,,
B14C0141,002,16-06-2003,47,52,-35,,,,,,
B14C0141,002,26-06-2003,48,53,-36,,,,,,
B14C0141,002,12-07-2003,50,55,-38,,,,,,
B14C0141,002,28-07-2003,48,53,-36,,,,,,
B14C0141,002,14-08-2003,50,55,-38,,,,,,
B14C0141,002,28-08-2003,46,51,-34,,,,,,
B14C0141,002,15-09-2003,50,55,-38,,,,,,
B14C0141,002,14-10-2003,48,53,-36,,,,,,
B14C0141,002,27-10-2003,43,48,-31,,,,,,
B14C0141,002,13-11-2003,50,55,-38,,,,,,
B14C0141,002,26-11-2003,36,41,-24,,,,,,
B14C0141,002,15-01-2004,21,26,-9,,,,,,
B14C0141,002,27-01-2004,36,41,-24,,,,,,
B14C0141,002,12-02-2004,2,7,10,,,,,,
B14C0141,002,29-02-2004,36,41,-24,,,,,,
B14C0141,002,15-03-2004,58,63,-46,,,,,,
B14C0141,002,28-03-2004,58,63,-46,,,,,,
B14C0141,002,14-04-2004,64,69,-52,,,,,,
B14C0141,002,28-04-2004,75,80,-63,,,,,,
B14C0141,002,13-05-2004,73,78,-61,,,,,,
B14C0141,002,27-05-2004,80,85,-68,,,,,,
B14C0141,002,15-06-2004,80,85,-68,,,,,,
B14C0141,002,13-07-2004,79,84,-67,,,,,,
B14C0141,002,27-07-2004,47,52,-35,,,,,,
B14C0141,002,16-08-2004,53,58,-41,,,,,,
B14C0141,002,30-08-2004,45,50,-33,,,,,,
B14C0141,002,13-09-2004,67,72,-55,,,,,,
B14C0141,002,29-09-2004,50,55,-38,,,,,,
B14C0141,002,13-10-2004,68,73,-56,,,,,,
B14C0141,002,28-10-2004,35,40,-23,,,,,,
B14C0141,002,15-11-2004,56,61,-44,,,,,,
B14C0141,002,29-11-2004,45,50,-33,,,,,,
B14C0141,002,13-12-2004,60,65,-48,,,,,,
B14C0141,002,27-12-2004,48,53,-36,,,,,,
B14C0141,002,13-01-2005,51,56,-39,,,,,,
B14C0141,002,26-01-2005,48,53,-36,,,,,,
B14C0141,002,14-02-2005,21,26,-9,,,,,,
B14C0141,002,14-03-2005,38,43,-26,,,,,,
B14C0141,002,29-03-2005,35,40,-23,,,,,,
B14C0141,002,13-04-2005,54,59,-42,,,,,,
B14C0141,002,28-04-2005,52,57,-40,,,,,,
B14C0141,002,12-05-2005,69,74,-57,,,,,,
B14C0141,002,28-05-2005,,,,N,,,,,
B14C0141,002,14-06-2005,73,78,-61,,,,,,
B14C0141,002,29-06-2005,79,84,-67,,,,,,
B14C0141,002,13-07-2005,62,67,-50,,,,,,
B14C0141,002,28-07-2005,46,51,-34,,,,,,
B14C0141,002,12-08-2005,50,55,-38,,,,,,
B14C0141,002,30-08-2005,48,53,-36,,,,,,
B14C0141,002,13-09-2005,66,71,-54,,,,,,
B14C0141,002,28-09-2005,36,41,-24,,,,,,
B14C0141,002,14-10-2005,,,,N,,,,,
B14C0141,002,27-10-2005,6,11,6,,,,,,
B14C0141,002,14-11-2005,45,50,-33,,,,,,
B14C0141,002,28-11-2005,19,24,-7,,,,,,
B14C0141,002,12-01-2006,26,31,-14,,,,,,
B14C0141,002,13-02-2006,28,33,-16,,,,,,
B14C0141,002,28-02-2006,43,48,-31,,,,,,
B14C0141,002,14-03-2006,52,57,-40,,,,,,
B14C0141,002,28-03-2006,40,45,-28,,,,,,
B14C0141,002,13-04-2006,50,55,-38,,,,,,
B14C0141,002,27-04-2006,66,71,-54,,,,,,
B14C0141,002,15-05-2006,74,79,-62,,,,,,
B14C0141,002,13-06-2006,80,85,-68,,,,,,
B14C0141,002,27-06-2006,52,57,-40,,,,,,
B14C0141,002,13-07-2006,74,79,-62,,,,,,
B14C0141,002,27-07-2006,77,82,-65,,,,,,
B14C0141,002,14-08-2006,,,,W,,,,,
B14C0141,002,28-08-2006,21,26,-9,,,,,,
B14C0141,002,13-09-2006,65,70,-53,,,,,,
B14C0141,002,28-09-2006,58,63,-46,,,,,,
B14C0141,002,12-10-2006,53,58,-41,,,,,,
B14C0141,002,30-10-2006,46,51,-34,,,,,,
B14C0141,002,14-11-2006,27,32,-15,,,,,,
B14C0141,002,28-11-2006,39,44,-27,,,,,,
B14C0141,002,13-12-2006,11,16,1,,,,,,
B14C0141,002,15-01-2007,33,38,-21,,,,,,
B14C0141,002,29-01-2007,46,51,-34,,,,,,
B14C0141,002,14-02-2007,,,,W,,,,,
B14C0141,002,28-02-2007,,,,W,,,,,
B14C0141,002,13-03-2007,43,48,-31,,,,,,
B14C0141,002,27-03-2007,63,68,-51,,,,,,
B14C0141,002,12-04-2007,69,74,-57,,,,,,
B14C0141,002,27-04-2007,71,76,-59,,,,,,
B14C0141,002,14-05-2007,61,66,-49,,,,,,
B14C0141,002,29-05-2007,65,70,-53,,,,,,
B14C0141,002,13-06-2007,61,66,-49,,,,,,
B14C0141,002,27-06-2007,30,35,-18,,,,,,
B14C0141,002,12-07-2007,46,51,-34,,,,,,
B14C0141,002,30-07-2007,15,20,-3,,,,,,
B14C0141,002,13-08-2007,65,70,-53,,,,,,
B14C0141,002,28-08-2007,70,75,-58,,,,,,
B14C0141,002,13-09-2007,71,76,-59,,,,,,
B14C0141,002,28-09-2007,58,63,-46,,,,,,
B14C0141,002,16-10-2007,64,69,-52,,,,,,
B14C0141,002,29-10-2007,47,52,-35,,,,,,
B14C0141,002,14-11-2007,30,35,-18,,,,,,
B14C0141,002,28-11-2007,43,48,-31,,,,,,
B14C0141,002,14-12-2007,36,41,-24,,,,,,
B14C0141,002,28-12-2007,,,,N,,,,,
B14C0141,002,15-01-2008,36,41,-24,,,,,,
B14C0141,002,28-01-2008,36,41,-24,,,,,,
B14C0141,002,14-02-2008,51,56,-39,,,,,,
B14C0141,002,28-02-2008,32,37,-20,,,,,,
B14C0141,002,13-03-2008,17,22,-5,,,,,,
B14C0141,002,28-03-2008,37,42,-25,,,,,,
B14C0141,002,14-04-2008,52,57,-40,,,,,,
B14C0141,002,28-04-2008,54,59,-42,,,,,,
B14C0141,002,13-05-2008,66,71,-54,,,,,,
B14C0141,002,28-05-2008,64,69,-52,,,,,,
B14C0141,002,16-06-2008,59,64,-47,,,,,,
B14C0141,002,27-06-2008,64,69,-52,,,,,,
B14C0141,002,11-07-2008,53,58,-41,,,,,,
B14C0141,002,28-07-2008,60,65,-48,,,,,,
B14C0141,002,13-08-2008,42,47,-30,,,,,,
B14C0141,002,27-08-2008,51,56,-39,,,,,,
B14C0141,002,15-09-2008,54,59,-42,,,,,,
B14C0141,002,29-09-2008,49,54,-37,,,,,,
B14C0141,002,14-10-2008,42,47,-30,,,,,,
B14C0141,002,27-10-2008,19,24,-7,,,,,,
B14C0141,002,13-11-2008,11,16,1,,,,,,
B14C0141,002,27-11-2008,36,41,-24,,,,,,
B14C0141,002,15-12-2008,41,46,-29,,,,,,
B14C0141,002,30-12-2008,,,,N,,,,,
B14C0141,002,13-01-2009,35,40,-23,,,,,,
B14C0141,002,27-01-2009,41,46,-29,,,,,,
B14C0141,002,12-02-2009,28,33,-16,,,,,,
B14C0141,002,25-02-2009,52,57,-40,,,,,,
B14C0141,002,14-03-2009,,,,N,,,,,
B14C0141,002,26-03-2009,36,41,-24,,,,,,
B14C0141,002,15-04-2009,55,60,-43,,,,,,
B14C0141,002,27-04-2009,55,60,-43,,,,,,
B14C0141,002,13-05-2009,63,68,-51,,,,,,
B14C0141,002,28-05-2009,50,55,-38,,,,,,
B14C0141,002,15-06-2009,56,61,-44,,,,,,
B14C0141,002,29-06-2009,56,61,-44,,,,,,
B14C0141,002,13-07-2009,48,53,-36,,,,,,
B14C0141,002,27-07-2009,55,60,-43,,,,,,
B14C0141,002,01-08-2009,,,,N,,,,,
B14C0141,002,26-08-2009,53,58,-41,,,,,,
B14C0141,002,14-09-2009,58,63,-46,,,,,,
B14C0141,002,28-09-2009,55,60,-43,,,,,,
B14C0141,002,13-10-2009,50,55,-38,,,,,,
B14C0141,002,27-10-2009,53,58,-41,,,,,,
B14C0141,002,10-11-2009,51,56,-39,,,,,,
B14C0141,002,15-12-2009,44,49,-32,,,,,,
B14C0141,002,28-12-2009,5,10,7,,,,,,
B14C0141,002,15-01-2010,51,56,-39,,,,,,
B14C0141,002,28-01-2010,,,,N,,,,,
B14C0141,002,12-02-2010,51,56,-39,,,,,,
B14C0141,002,16-03-2010,37,42,-25,,,,,,
B14C0141,002,29-03-2010,44,49,-32,,,,,,
B14C0141,002,14-04-2010,60,65,-48,,,,,,
B14C0141,002,28-04-2010,,,,N,,,,,
B14C0141,002,12-05-2010,57,62,-45,,,,,,
B14C0141,002,28-05-2010,56,61,-44,,,,,,
B14C0141,002,14-06-2010,53,58,-41,,,,,,
B14C0141,002,28-06-2010,58,63,-46,,,,,,
B14C0141,002,13-07-2010,51,56,-39,,,,,,
B14C0141,002,28-07-2010,55,60,-43,,,,,,
B14C0141,002,14-08-2010,,,,N,,,,,
B14C0141,002,28-08-2010,,,,N,,,,,
B14C0141,002,15-09-2010,12,17,0,,,,,,
B14C0141,002,28-09-2010,,,,N,,,,,
B14C0141,002,13-10-2010,44,49,-32,,,,,,
B14C0141,002,27-10-2010,32,37,-20,,,,,,
B14C0141,002,15-11-2010,26,30,-16,,,,,,
B14C0141,002,29-11-2010,47,51,-37,,,,,,
B14C0141,002,14-12-2010,47,51,-37,,,,,,
B14C0141,002,28-12-2010,,,,N,,,,,
B14C0141,002,13-01-2011,34,38,-24,,,,,,
B14C0141,002,27-01-2011,48,52,-38,,,,,,
B14C0141,002,15-02-2011,42,46,-32,,,,,,
B14C0141,002,28-02-2011,45,49,-35,,,,,,
B14C0141,002,15-03-2011,56,60,-46,,,,,,
B14C0141,002,28-03-2011,58,62,-48,,,,,,
B14C0141,002,14-04-2011,55,59,-45,,,,,,
B14C0141,002,28-04-2011,,,,N,,,,,
B14C0141,002,14-05-2011,,,,N,,,,,
B14C0141,002,27-05-2011,51,55,-41,,,,,,
B14C0141,002,14-06-2011,57,61,-47,,,,,,
B14C0141,002,28-06-2011,52,56,-42,,,,,,
B14C0141,002,14-07-2011,,,,N,,,,,
B14C0141,002,27-07-2011,35,39,-25,,,,,,
B14C0141,002,15-08-2011,39,43,-29,,,,,,
B14C0141,002,28-08-2011,,,,N,,,,,
B14C0141,002,14-09-2011,30,34,-20,,,,,,
B14C0141,002,28-09-2011,43,47,-33,,,,,,
B14C0141,002,14-10-2011,34,38,-24,,,,,,
B14C0141,002,27-10-2011,44,48,-34,,,,,,
B14C0141,002,14-11-2011,52,56,-42,,,,,,
B14C0141,002,28-11-2011,30,34,-20,,,,,,
B14C0141,002,14-12-2011,,,,N,,,,,
B14C0141,002,28-12-2011,29,33,-19,,,,,,
B14C0141,002,13-01-2012,28,32,-18,,,,,,
B14C0141,002,30-01-2012,51,55,-41,,,,,,
B14C0141,002,14-02-2012,52,56,-42,,,,,,
B14C0141,002,29-02-2012,48,52,-38,,,,,,
B14C0141,002,14-03-2012,54,58,-44,,,,,,
B14C0141,002,28-03-2012,62,66,-52,,,,,,
B14C0141,002,16-04-2012,56,60,-46,,,,,,
B14C0141,002,27-04-2012,55,59,-45,,,,,,
B14C0141,002,14-05-2012,57,61,-47,,,,,,
B14C0141,002,29-05-2012,58,62,-48,,,,,,
B14C0141,002,13-06-2012,55,59,-45,,,,,,
B14C0141,002,27-06-2012,51,55,-41,,,,,,
B14C0141,002,12-07-2012,50,54,-40,,,,,,
B14C0141,002,26-07-2012,50,54,-40,,,,,,
B14C0141,002,13-08-2012,50,54,-40,,,,,,
B14C0141,002,27-08-2012,45,49,-35,,,,,,
B14C0141,002,13-09-2012,41,45,-31,,,,,,
B14C0141,002,27-09-2012,,,,N,,,,,
B14C0141,002,11-10-2012,37,41,-27,,,,,,
B14C0141,002,29-10-2012,,,,N,,,,,
B14C0141,002,14-11-2012,39,43,-29,,,,,,
B14C0141,002,28-11-2012,,,,N,,,,,
B14C0141,002,14-12-2012,,,,N,,,,,
B14C0141,002,28-12-2012,,,,N,,,,,
B14C0141,002,14-01-2013,38,42,-28,,,,,,
B14C0141,002,29-01-2013,,,,N,,,,,
B14C0141,002,13-02-2013,45,49,-35,,,,,,
B14C0141,002,28-02-2013,57,61,-47,,,,,,
B14C0141,002,13-03-2013,44,48,-34,,,,,,
B14C0141,002,28-03-2013,61,65,-51,,,,,,
B14C0141,002,15-04-2013,57,61,-47,,,,,,
B14C0141,002,28-04-2013,,,,N,,,,,
B14C0141,002,14-05-2013,50,54,-40,,,,,,
B14C0141,002,29-05-2013,45,49,-35,,,,,,
B14C0141,002,13-06-2013,55,59,-45,,,,,,
B14C0141,002,27-06-2013,54,58,-44,,,,,,
B14C0141,002,14-07-2013,,,,N,,,,,
B14C0141,002,29-07-2013,53,57,-43,,,,,,
B14C0141,002,14-09-2013,,,,N,,,,,
B14C0141,002,27-09-2013,48,52,-38,,,,,,
B14C0141,002,15-10-2013,,,,W,,,,,
B14C0141,002,28-10-2013,,,,N,,,,,
B14C0141,002,12-11-2013,22,26,-12,,,,,,
B14C0141,002,28-11-2013,,,,N,,,,,
B14C0141,002,12-12-2013,,,,N,,,,,
B14C0141,002,28-12-2013,,,,N,,,,,
B14C0141,002,15-01-2014,,,,N,,,,,
B14C0141,002,29-01-2014,,,,N,,,,,
B14C0141,002,14-02-2014,,,,N,,,,,
B14C0141,002,28-02-2014,,,,N,,,,,
B14C0141,002,14-03-2014,,,,N,,,,,
B14C0141,002,28-03-2014,,,,N,,,,,
B14C0141,002,15-04-2014,,,,N,,,,,
B14C0141,002,28-04-2014,,,,N,,,,,
B14C0141,002,14-05-2014,,,,N,,,,,
B14C0141,002,28-05-2014,,,,N,,,,,
B14C0141,002,16-06-2014,,,,N,,,,,
B14C0141,002,30-06-2014,,,,N,,,,,
B14C0141,002,14-07-2014,,,,N,,,,,
B14C0141,002,29-07-2014,,,,N,,,,,
B14C0141,002,14-08-2014,,,,N,,,,,
B14C0141,002,28-08-2014,,,,N,,,,,
B14C0141,002,15-09-2014,,,,N,,,,,
B14C0141,002,30-09-2014,,,,N,,,,,
B14C0141,002,14-10-2014,,,,N,,,,,
B14C0141,002,28-10-2014,,,,N,,,,,
B14C0141,002,13-11-2014,,,,N,,,,,
B14C0141,002,28-11-2014,,,,N,,,,,
B14C0141,002,14-12-2014,,,,N,,,,,
B14C0141,002,28-12-2014,,,,N,,,,,
B14C0141,002,13-01-2015,,,,N,,,,,
B14C0141,002,27-01-2015,,,,N,,,,,
B14C0141,002,16-02-2015,,,,N,,,,,
B14C0141,002,28-02-2015,,,,N,,,,,
B14C0141,002,16-03-2015,,,,N,,,,,
B14C0141,002,27-03-2015,,,,N,,,,,
B14C0141,002,14-04-2015,,,,N,,,,,
B14C0141,002,29-04-2015,,,,N,,,,,
B14C0141,002,14-05-2015,,,,N,,,,,
B14C0141,002,28-05-2015,,,,N,,,,,
B14C0141,002,15-06-2015,,,,N,,,,,
B14C0141,002,29-06-2015,,,,N,,,,,
B14C0141,002,13-07-2015,,,,N,,,,,
B14C0141,002,28-07-2015,,,,N,,,,,
B14C0141,002,14-08-2015,,,,N,,,,,
B14C0141,002,26-08-2015,,,,N,,,,,
B14C0141,002,14-09-2015,,,,N,,,,,
B14C0141,002,28-09-2015,,,,N,,,,,
B14C0141,002,12-10-2015,,,,N,,,,,
B14C0141,002,28-10-2015,,,,N,,,,,
B14C0141,002,16-11-2015,,,,N,,,,,
B14C0141,002,01-12-2015,,,,N,,,,,
B14C0141,002,14-01-2016,,,,N,,,,,
B14C0141,002,20-01-2016,,,,N,,,,,
B14C0141,002,16-02-2016,,,,N,,,,,
B14C0141,002,29-02-2016,,,,N,,,,,
B14C0141,002,14-03-2016,,,,N,,,,,
B14C0141,002,31-03-2016,,,,N,,,,,
B14C0141,002,14-04-2016,,,,N,,,,,
B14C0141,002,28-04-2016,,,,N,,,,,
B14C0141,002,12-05-2016,,,,N,,,,,
B14C0141,002,28-05-2016,,,,N,,,,,
B14C0141,002,16-06-2016,,,,N,,,,,
B14C0141,002,28-06-2016,,,,N,,,,,
B14C0141,002,15-07-2016,,,,N,,,,,
B14C0141,002,28-07-2016,,,,N,,,,,
B14C0141,002,16-08-2016,,,,N,,,,,
B14C0141,002,28-08-2016,,,,N,,,,,
B14C0141,002,13-09-2016,,,,N,,,,,
B14C0141,002,27-09-2016,,,,N,,,,,
B14C0141,002,12-10-2016,,,,N,,,,,
B14C0141,002,28-10-2016,,,,N,,,,,
B14C0141,002,14-11-2016,,,,N,,,,,
B14C0141,002,28-11-2016,,,,N,,,,,
B14C0141,002,14-12-2016,,,,N,,,,,
B14C0141,002,28-12-2016,,,,N,,,,,
B14C0141,002,14-01-2017,,,,N,,,,,
B14C0141,002,28-01-2017,,,,N,,,,,
B14C0141,002,14-02-2017,,,,N,,,,,
B14C0141,002,28-02-2017,,,,N,,,,,
B14C0141,002,14-03-2017,,,,N,,,,,
B14C0141,002,28-03-2017,,,,N,,,,,
B14C0141,002,14-04-2017,,,,N,,,,,
B14C0141,002,28-04-2017,,,,N,,,,,
B14C0141,002,15-05-2017,,,,N,,,,,
B14C0141,002,28-05-2017,,,,N,,,,,
B14C0141,002,15-06-2017,,,,N,,,,,
B14C0141,002,28-06-2017,,,,N,,,,,
B14C0141,002,18-07-2017,,,,N,,,,,
B14C0141,002,28-07-2017,,,,N,,,,,
B14C0141,002,13-08-2017,,,,N,,,,,
B14C0141,002,28-08-2017,,,,N,,,,,
B14C0141,002,14-09-2017,,,,N,,,,,
B14C0141,002,28-09-2017,,,,N,,,,,
B14C0141,002,14-10-2017,,,,N,,,,,
B14C0141,002,27-10-2017,,,,N,,,,,
B14C0141,002,14-11-2017,,,,N,,,,,
B14C0141,002,28-11-2017,,,,N,,,,,
B14C0141,002,15-12-2017,,,,N,,,,,
B14C0141,002,28-12-2017,,,,N,,,,,
B14C0141,002,14-01-2018,,,,N,,,,,
B14C0141,002,28-01-2018,,,,N,,,,,
B14C0141,002,14-02-2018,,,,N,,,,,
B14C0141,002,28-02-2018,,,,N,,,,,
B14C0141,002,14-03-2018,,,,N,,,,,
B14C0141,002,29-03-2018,,,,N,,,,,
B14C0141,002,13-04-2018,,,,N,,,,,
B14C0141,002,30-04-2018,,,,N,,,,,
B14C0141,002,14-05-2018,,,,N,,,,,
B14C0141,002,23-05-2018,,,,N,,,,,
B14C0141,002,14-06-2018,,,,N,,,,,
B14C0141,002,28-06-2018,,,,N,,,,,
B14C0141,002,12-07-2018,,,,N,,,,,
B14C0141,002,28-07-2018,,,,N,,,,,
B14C0141,002,14-08-2018,,,,N,,,,,
B14C0141,002,28-08-2018,,,,N,,,,,
B14C0141,002,14-09-2018,,,,N,,,,,
B14C0141,002,28-09-2018,,,,N,,,,,
B14C0141,002,12-10-2018,,,,N,,,,,
