Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,28-10-2021,,,,,,,,
B14C0149,002,14-11-2001,42,50,-68,,,,,,
B14C0149,002,28-11-2001,47,55,-73,,,,,,
B14C0149,002,13-12-2001,47,55,-73,,,,,,
B14C0149,002,14-01-2002,42,50,-68,,,,,,
B14C0149,002,29-01-2002,39,47,-65,,,,,,
B14C0149,002,13-02-2002,38,46,-64,,,,,,
B14C0149,002,15-03-2002,42,50,-68,,,,,,
B14C0149,002,27-03-2002,53,61,-79,,,,,,
B14C0149,002,23-04-2002,57,65,-83,,,,,,
B14C0149,002,13-05-2002,46,54,-72,,,,,,
B14C0149,002,29-05-2002,58,66,-84,,,,,,
B14C0149,002,27-06-2002,52,60,-78,,,,,,
B14C0149,002,15-07-2002,50,58,-76,,,,,,
B14C0149,002,29-07-2002,45,53,-71,,,,,,
B14C0149,002,14-08-2002,45,53,-71,,,,,,
B14C0149,002,28-08-2002,39,47,-65,,,,,,
B14C0149,002,16-09-2002,41,49,-67,,,,,,
B14C0149,002,30-09-2002,45,53,-71,,,,,,
B14C0149,002,14-10-2002,39,47,-65,,,,,,
B14C0149,002,28-10-2002,45,53,-71,,,,,,
B14C0149,002,13-11-2002,28,36,-54,,,,,,
B14C0149,002,27-11-2002,43,51,-69,,,,,,
B14C0149,002,26-12-2002,53,61,-79,,,,,,
B14C0149,002,13-01-2003,46,54,-72,,,,,,
B14C0149,002,28-01-2003,41,49,-67,,,,,,
B14C0149,002,19-02-2003,52,60,-78,,,,,,
B14C0149,002,26-02-2003,48,56,-74,,,,,,
B14C0149,002,13-03-2003,60,68,-86,,,,,,
B14C0149,002,31-03-2003,53,61,-79,,,,,,
B14C0149,002,11-04-2003,50,58,-76,,,,,,
B14C0149,002,28-04-2003,42,50,-68,,,,,,
B14C0149,002,14-05-2003,48,56,-74,,,,,,
B14C0149,002,28-05-2003,55,63,-81,,,,,,
B14C0149,002,16-06-2003,50,58,-76,,,,,,
B14C0149,002,26-06-2003,51,59,-77,,,,,,
B14C0149,002,12-07-2003,52,60,-78,,,,,,
B14C0149,002,28-07-2003,55,63,-81,,,,,,
B14C0149,002,14-08-2003,53,61,-79,,,,,,
B14C0149,002,28-08-2003,50,58,-76,,,,,,
B14C0149,002,15-09-2003,56,64,-82,,,,,,
B14C0149,002,26-09-2003,52,60,-78,,,,,,
B14C0149,002,14-10-2003,56,64,-82,,,,,,
B14C0149,002,27-10-2003,55,63,-81,,,,,,
B14C0149,002,13-11-2003,52,60,-78,,,,,,
B14C0149,002,26-11-2003,39,47,-65,,,,,,
B14C0149,002,15-01-2004,38,46,-64,,,,,,
B14C0149,002,27-01-2004,37,45,-63,,,,,,
B14C0149,002,12-02-2004,43,51,-69,,,,,,
B14C0149,002,29-02-2004,32,40,-58,,,,,,
B14C0149,002,15-03-2004,53,61,-79,,,,,,
B14C0149,002,28-03-2004,48,56,-74,,,,,,
B14C0149,002,14-04-2004,53,61,-79,,,,,,
B14C0149,002,28-04-2004,49,57,-75,,,,,,
B14C0149,002,13-05-2004,55,63,-81,,,,,,
B14C0149,002,27-05-2004,53,61,-79,,,,,,
B14C0149,002,15-06-2004,52,60,-78,,,,,,
B14C0149,002,13-07-2004,47,55,-73,,,,,,
B14C0149,002,27-07-2004,50,58,-76,,,,,,
B14C0149,002,16-08-2004,43,51,-69,,,,,,
B14C0149,002,30-08-2004,39,47,-65,,,,,,
B14C0149,002,13-10-2004,41,49,-67,,,,,,
B14C0149,002,28-10-2004,32,40,-58,,,,,,
B14C0149,002,15-11-2004,44,52,-70,,,,,,
B14C0149,002,29-11-2004,37,45,-63,,,,,,
B14C0149,002,13-12-2004,48,56,-74,,,,,,
B14C0149,002,27-12-2004,42,50,-68,,,,,,
B14C0149,002,13-01-2005,40,48,-66,,,,,,
B14C0149,002,26-01-2005,46,54,-72,,,,,,
B14C0149,002,14-02-2005,36,44,-62,,,,,,
B14C0149,002,14-03-2005,44,52,-70,,,,,,
B14C0149,002,29-03-2005,47,55,-73,,,,,,
B14C0149,002,13-04-2005,44,52,-70,,,,,,
B14C0149,002,28-04-2005,49,57,-75,,,,,,
B14C0149,002,12-05-2005,50,58,-76,,,,,,
B14C0149,002,28-05-2005,,,,N,,,,,
B14C0149,002,14-06-2005,45,53,-71,,,,,,
B14C0149,002,29-06-2005,45,53,-71,,,,,,
B14C0149,002,13-07-2005,50,58,-76,,,,,,
B14C0149,002,28-07-2005,42,50,-68,,,,,,
B14C0149,002,12-08-2005,41,49,-67,,,,,,
B14C0149,002,30-08-2005,47,55,-73,,,,,,
B14C0149,002,13-09-2005,50,58,-76,,,,,,
B14C0149,002,28-09-2005,42,50,-68,,,,,,
B14C0149,002,14-10-2005,,,,N,,,,,
B14C0149,002,27-10-2005,50,58,-76,,,,,,
B14C0149,002,14-11-2005,60,68,-86,,,,,,
B14C0149,002,28-11-2005,45,53,-71,,,,,,
B14C0149,002,12-01-2006,51,59,-77,,,,,,
B14C0149,002,13-02-2006,46,54,-72,,,,,,
B14C0149,002,28-02-2006,40,48,-66,,,,,,
B14C0149,002,14-03-2006,54,62,-80,,,,,,
B14C0149,002,28-03-2006,42,50,-68,,,,,,
B14C0149,002,13-04-2006,41,49,-67,,,,,,
B14C0149,002,27-04-2006,51,59,-77,,,,,,
B14C0149,002,15-05-2006,50,58,-76,,,,,,
B14C0149,002,13-06-2006,50,58,-76,,,,,,
B14C0149,002,27-06-2006,48,56,-74,,,,,,
B14C0149,002,13-07-2006,51,59,-77,,,,,,
B14C0149,002,27-07-2006,49,57,-75,,,,,,
B14C0149,002,14-08-2006,38,46,-64,,,,,,
B14C0149,002,28-08-2006,47,55,-73,,,,,,
B14C0149,002,13-09-2006,40,48,-66,,,,,,
B14C0149,002,28-09-2006,40,48,-66,,,,,,
B14C0149,002,12-10-2006,40,48,-66,,,,,,
B14C0149,002,30-10-2006,41,49,-67,,,,,,
B14C0149,002,14-11-2006,37,45,-63,,,,,,
B14C0149,002,28-11-2006,43,51,-69,,,,,,
B14C0149,002,13-12-2006,35,43,-61,,,,,,
B14C0149,002,15-01-2007,35,43,-61,,,,,,
B14C0149,002,29-01-2007,38,46,-64,,,,,,
B14C0149,002,14-02-2007,5,13,-31,,,,,,
B14C0149,002,28-02-2007,,,,W,,,,,
B14C0149,002,13-03-2007,45,53,-71,,,,,,
B14C0149,002,27-03-2007,44,52,-70,,,,,,
B14C0149,002,12-04-2007,48,56,-74,,,,,,
B14C0149,002,27-04-2007,47,55,-73,,,,,,
B14C0149,002,14-05-2007,39,47,-65,,,,,,
B14C0149,002,29-05-2007,40,48,-66,,,,,,
B14C0149,002,13-06-2007,40,48,-66,,,,,,
B14C0149,002,27-06-2007,33,41,-59,,,,,,
B14C0149,002,12-07-2007,38,46,-64,,,,,,
B14C0149,002,30-07-2007,37,45,-63,,,,,,
B14C0149,002,13-08-2007,37,45,-63,,,,,,
B14C0149,002,28-08-2007,45,53,-71,,,,,,
B14C0149,002,13-09-2007,46,54,-72,,,,,,
B14C0149,002,28-09-2007,41,49,-67,,,,,,
B14C0149,002,16-10-2007,41,49,-67,,,,,,
B14C0149,002,29-10-2007,35,43,-61,,,,,,
B14C0149,002,14-11-2007,35,43,-61,,,,,,
B14C0149,002,28-11-2007,40,48,-66,,,,,,
B14C0149,002,14-12-2007,48,56,-74,,,,,,
B14C0149,002,28-12-2007,,,,N,,,,,
B14C0149,002,15-01-2008,32,40,-58,,,,,,
B14C0149,002,28-01-2008,46,54,-72,,,,,,
B14C0149,002,14-02-2008,51,59,-77,,,,,,
B14C0149,002,28-02-2008,42,50,-68,,,,,,
B14C0149,002,13-03-2008,28,36,-54,,,,,,
B14C0149,002,28-03-2008,35,43,-61,,,,,,
B14C0149,002,14-04-2008,42,50,-68,,,,,,
B14C0149,002,28-04-2008,41,49,-67,,,,,,
B14C0149,002,13-05-2008,49,57,-75,,,,,,
B14C0149,002,28-05-2008,46,54,-72,,,,,,
B14C0149,002,16-06-2008,46,54,-72,,,,,,
B14C0149,002,27-06-2008,51,59,-77,,,,,,
B14C0149,002,11-07-2008,45,53,-71,,,,,,
B14C0149,002,28-07-2008,49,57,-75,,,,,,
B14C0149,002,13-08-2008,38,46,-64,,,,,,
B14C0149,002,27-08-2008,46,54,-72,,,,,,
B14C0149,002,15-09-2008,48,56,-74,,,,,,
B14C0149,002,29-09-2008,44,52,-70,,,,,,
B14C0149,002,14-10-2008,38,46,-64,,,,,,
B14C0149,002,27-10-2008,30,38,-56,,,,,,
B14C0149,002,13-11-2008,39,47,-65,,,,,,
B14C0149,002,27-11-2008,39,47,-65,,,,,,
B14C0149,002,15-12-2008,40,48,-66,,,,,,
B14C0149,002,30-12-2008,,,,N,,,,,
B14C0149,002,13-01-2009,38,46,-64,,,,,,
B14C0149,002,27-01-2009,45,53,-71,,,,,,
B14C0149,002,12-02-2009,51,59,-77,,,,,,
B14C0149,002,25-02-2009,50,58,-76,,,,,,
B14C0149,002,14-03-2009,,,,N,,,,,
B14C0149,002,26-03-2009,40,48,-66,,,,,,
B14C0149,002,15-04-2009,46,54,-72,,,,,,
B14C0149,002,27-04-2009,43,51,-69,,,,,,
B14C0149,002,13-05-2009,51,59,-77,,,,,,
B14C0149,002,28-05-2009,50,58,-76,,,,,,
B14C0149,002,15-06-2009,47,55,-73,,,,,,
B14C0149,002,29-06-2009,48,56,-74,,,,,,
B14C0149,002,13-07-2009,44,52,-70,,,,,,
B14C0149,002,27-07-2009,45,53,-71,,,,,,
B14C0149,002,01-08-2009,,,,N,,,,,
B14C0149,002,26-08-2009,49,57,-75,,,,,,
B14C0149,002,14-09-2009,53,61,-79,,,,,,
B14C0149,002,28-09-2009,52,60,-78,,,,,,
B14C0149,002,13-10-2009,55,63,-81,,,,,,
B14C0149,002,27-10-2009,55,63,-81,,,,,,
B14C0149,002,10-11-2009,50,58,-76,,,,,,
B14C0149,002,15-12-2009,46,54,-72,,,,,,
B14C0149,002,28-12-2009,36,44,-62,,,,,,
B14C0149,002,15-01-2010,49,57,-75,,,,,,
B14C0149,002,28-01-2010,,,,N,,,,,
B14C0149,002,12-02-2010,51,59,-77,,,,,,
B14C0149,002,16-03-2010,51,59,-77,,,,,,
B14C0149,002,29-03-2010,41,49,-67,,,,,,
B14C0149,002,14-04-2010,51,59,-77,,,,,,
B14C0149,002,28-04-2010,,,,N,,,,,
B14C0149,002,12-05-2010,47,55,-73,,,,,,
B14C0149,002,28-05-2010,47,55,-73,,,,,,
B14C0149,002,14-06-2010,50,58,-76,,,,,,
B14C0149,002,28-06-2010,54,62,-80,,,,,,
B14C0149,002,13-07-2010,45,53,-71,,,,,,
B14C0149,002,28-07-2010,49,57,-75,,,,,,
B14C0149,002,14-08-2010,,,,N,,,,,
B14C0149,002,28-08-2010,,,,N,,,,,
B14C0149,002,15-09-2010,30,38,-56,,,,,,
B14C0149,002,28-09-2010,,,,N,,,,,
B14C0149,002,13-10-2010,40,48,-66,,,,,,
B14C0149,002,27-10-2010,36,44,-62,,,,,,
B14C0149,002,15-11-2010,36,44,-62,,,,,,
B14C0149,002,29-11-2010,38,46,-64,,,,,,
B14C0149,002,14-12-2010,48,56,-74,,,,,,
B14C0149,002,28-12-2010,,,,N,,,,,
B14C0149,002,13-01-2011,22,30,-48,,,,,,
B14C0149,002,27-01-2011,44,52,-70,,,,,,
B14C0149,002,15-02-2011,34,42,-60,,,,,,
B14C0149,002,28-02-2011,48,56,-74,,,,,,
B14C0149,002,15-03-2011,48,56,-74,,,,,,
B14C0149,002,28-03-2011,47,55,-73,,,,,,
B14C0149,002,14-04-2011,49,57,-75,,,,,,
B14C0149,002,28-04-2011,,,,N,,,,,
B14C0149,002,14-05-2011,,,,N,,,,,
B14C0149,002,27-05-2011,46,54,-72,,,,,,
B14C0149,002,14-06-2011,50,58,-76,,,,,,
B14C0149,002,28-06-2011,47,55,-73,,,,,,
B14C0149,002,14-07-2011,,,,N,,,,,
B14C0149,002,27-07-2011,42,50,-68,,,,,,
B14C0149,002,15-08-2011,37,45,-63,,,,,,
B14C0149,002,28-08-2011,,,,N,,,,,
B14C0149,002,14-09-2011,34,42,-60,,,,,,
B14C0149,002,28-09-2011,39,47,-65,,,,,,
B14C0149,002,14-10-2011,40,48,-66,,,,,,
B14C0149,002,27-10-2011,34,42,-60,,,,,,
B14C0149,002,14-11-2011,46,54,-72,,,,,,
B14C0149,002,28-11-2011,45,53,-71,,,,,,
B14C0149,002,14-12-2011,,,,N,,,,,
B14C0149,002,28-12-2011,35,43,-61,,,,,,
B14C0149,002,13-01-2012,37,45,-63,,,,,,
B14C0149,002,30-01-2012,43,51,-69,,,,,,
B14C0149,002,14-02-2012,45,53,-71,,,,,,
B14C0149,002,29-02-2012,47,55,-73,,,,,,
B14C0149,002,14-03-2012,51,59,-77,,,,,,
B14C0149,002,28-03-2012,52,60,-78,,,,,,
B14C0149,002,16-04-2012,50,58,-76,,,,,,
B14C0149,002,27-04-2012,48,56,-74,,,,,,
B14C0149,002,14-05-2012,46,54,-72,,,,,,
B14C0149,002,29-05-2012,47,55,-73,,,,,,
B14C0149,002,13-06-2012,47,55,-73,,,,,,
B14C0149,002,27-06-2012,46,54,-72,,,,,,
B14C0149,002,12-07-2012,43,51,-69,,,,,,
B14C0149,002,26-07-2012,44,52,-70,,,,,,
B14C0149,002,13-08-2012,42,50,-68,,,,,,
B14C0149,002,27-08-2012,44,52,-70,,,,,,
B14C0149,002,13-09-2012,42,50,-68,,,,,,
B14C0149,002,27-09-2012,34,42,-60,,,,,,
B14C0149,002,11-10-2012,35,43,-61,,,,,,
B14C0149,002,29-10-2012,,,,N,,,,,
B14C0149,002,14-11-2012,42,49,-76,,,,,,
B14C0149,002,28-11-2012,,,,N,,,,,
B14C0149,002,14-12-2012,,,,N,,,,,
B14C0149,002,28-12-2012,,,,N,,,,,
B14C0149,002,14-01-2013,34,41,-68,,,,,,
B14C0149,002,29-01-2013,,,,N,,,,,
B14C0149,002,13-02-2013,47,54,-81,,,,,,
B14C0149,002,28-02-2013,,,,N,,,,,
B14C0149,002,13-03-2013,45,52,-79,,,,,,
B14C0149,002,28-03-2013,51,58,-85,,,,,,
B14C0149,002,15-04-2013,54,61,-88,,,,,,
B14C0149,002,28-04-2013,,,,N,,,,,
B14C0149,002,14-05-2013,45,52,-79,,,,,,
B14C0149,002,29-05-2013,40,47,-74,,,,,,
B14C0149,002,13-06-2013,46,53,-80,,,,,,
B14C0149,002,27-06-2013,50,57,-84,,,,,,
B14C0149,002,14-07-2013,,,,N,,,,,
B14C0149,002,29-07-2013,45,52,-79,,,,,,
B14C0149,002,14-09-2013,,,,N,,,,,
B14C0149,002,27-09-2013,42,49,-76,,,,,,
B14C0149,002,15-10-2013,32,39,-66,,,,,,
B14C0149,002,28-10-2013,,,,N,,,,,
B14C0149,002,12-11-2013,37,44,-71,,,,,,
B14C0149,002,28-11-2013,,,,N,,,,,
B14C0149,002,12-12-2013,,,,N,,,,,
B14C0149,002,28-12-2013,,,,N,,,,,
B14C0149,002,15-01-2014,,,,N,,,,,
B14C0149,002,29-01-2014,,,,N,,,,,
B14C0149,002,14-02-2014,,,,N,,,,,
B14C0149,002,28-02-2014,,,,N,,,,,
B14C0149,002,14-03-2014,,,,N,,,,,
B14C0149,002,28-03-2014,,,,N,,,,,
B14C0149,002,15-04-2014,,,,N,,,,,
B14C0149,002,28-04-2014,,,,N,,,,,
B14C0149,002,14-05-2014,,,,N,,,,,
B14C0149,002,28-05-2014,,,,N,,,,,
B14C0149,002,16-06-2014,,,,N,,,,,
B14C0149,002,30-06-2014,,,,N,,,,,
B14C0149,002,14-07-2014,,,,N,,,,,
B14C0149,002,29-07-2014,,,,N,,,,,
B14C0149,002,14-08-2014,,,,N,,,,,
B14C0149,002,28-08-2014,,,,N,,,,,
B14C0149,002,15-09-2014,,,,N,,,,,
B14C0149,002,30-09-2014,,,,N,,,,,
B14C0149,002,14-10-2014,,,,N,,,,,
B14C0149,002,28-10-2014,,,,N,,,,,
B14C0149,002,13-11-2014,,,,N,,,,,
B14C0149,002,28-11-2014,,,,N,,,,,
B14C0149,002,14-12-2014,,,,N,,,,,
B14C0149,002,28-12-2014,,,,N,,,,,
B14C0149,002,13-01-2015,,,,N,,,,,
B14C0149,002,27-01-2015,,,,N,,,,,
B14C0149,002,16-02-2015,,,,N,,,,,
B14C0149,002,28-02-2015,,,,N,,,,,
B14C0149,002,16-03-2015,,,,N,,,,,
B14C0149,002,27-03-2015,,,,N,,,,,
B14C0149,002,14-04-2015,,,,N,,,,,
B14C0149,002,29-04-2015,,,,N,,,,,
B14C0149,002,14-05-2015,,,,N,,,,,
B14C0149,002,28-05-2015,,,,N,,,,,
B14C0149,002,15-06-2015,,,,N,,,,,
B14C0149,002,29-06-2015,,,,N,,,,,
B14C0149,002,13-07-2015,,,,N,,,,,
B14C0149,002,28-07-2015,,,,N,,,,,
B14C0149,002,14-08-2015,,,,N,,,,,
B14C0149,002,26-08-2015,,,,N,,,,,
B14C0149,002,14-09-2015,,,,N,,,,,
B14C0149,002,28-09-2015,,,,N,,,,,
B14C0149,002,12-10-2015,,,,N,,,,,
B14C0149,002,28-10-2015,,,,N,,,,,
B14C0149,002,16-11-2015,,,,N,,,,,
B14C0149,002,01-12-2015,,,,N,,,,,
B14C0149,002,14-01-2016,,,,N,,,,,
B14C0149,002,20-01-2016,,,,N,,,,,
B14C0149,002,16-02-2016,,,,N,,,,,
B14C0149,002,29-02-2016,,,,N,,,,,
B14C0149,002,14-03-2016,,,,N,,,,,
B14C0149,002,31-03-2016,,,,N,,,,,
B14C0149,002,14-04-2016,,,,N,,,,,
B14C0149,002,28-04-2016,,,,N,,,,,
B14C0149,002,12-05-2016,,,,N,,,,,
B14C0149,002,28-05-2016,,,,N,,,,,
B14C0149,002,16-06-2016,,,,N,,,,,
B14C0149,002,28-06-2016,,,,N,,,,,
B14C0149,002,15-07-2016,,,,N,,,,,
B14C0149,002,28-07-2016,,,,N,,,,,
B14C0149,002,16-08-2016,,,,N,,,,,
B14C0149,002,28-08-2016,,,,N,,,,,
B14C0149,002,13-09-2016,,,,N,,,,,
B14C0149,002,27-09-2016,,,,N,,,,,
B14C0149,002,12-10-2016,,,,N,,,,,
B14C0149,002,28-10-2016,,,,N,,,,,
B14C0149,002,14-11-2016,,,,N,,,,,
B14C0149,002,28-11-2016,,,,N,,,,,
B14C0149,002,14-12-2016,,,,N,,,,,
B14C0149,002,28-12-2016,,,,N,,,,,
B14C0149,002,14-01-2017,,,,N,,,,,
B14C0149,002,28-01-2017,,,,N,,,,,
B14C0149,002,14-02-2017,,,,N,,,,,
B14C0149,002,28-02-2017,,,,N,,,,,
B14C0149,002,14-03-2017,,,,N,,,,,
B14C0149,002,28-03-2017,,,,N,,,,,
B14C0149,002,14-04-2017,,,,N,,,,,
B14C0149,002,28-04-2017,,,,N,,,,,
B14C0149,002,15-05-2017,,,,N,,,,,
B14C0149,002,28-05-2017,,,,N,,,,,
B14C0149,002,15-06-2017,,,,N,,,,,
B14C0149,002,28-06-2017,,,,N,,,,,
B14C0149,002,18-07-2017,,,,N,,,,,
B14C0149,002,28-07-2017,,,,N,,,,,
B14C0149,002,13-08-2017,,,,N,,,,,
B14C0149,002,28-08-2017,,,,N,,,,,
B14C0149,002,14-09-2017,,,,N,,,,,
B14C0149,002,28-09-2017,,,,N,,,,,
B14C0149,002,14-10-2017,,,,N,,,,,
B14C0149,002,27-10-2017,,,,N,,,,,
B14C0149,002,14-11-2017,,,,N,,,,,
B14C0149,002,28-11-2017,,,,N,,,,,
B14C0149,002,15-12-2017,,,,N,,,,,
B14C0149,002,28-12-2017,,,,N,,,,,
B14C0149,002,14-01-2018,,,,N,,,,,
B14C0149,002,28-01-2018,,,,N,,,,,
B14C0149,002,14-02-2018,,,,N,,,,,
B14C0149,002,28-02-2018,,,,N,,,,,
B14C0149,002,14-03-2018,,,,N,,,,,
B14C0149,002,29-03-2018,,,,N,,,,,
B14C0149,002,13-04-2018,,,,N,,,,,
B14C0149,002,30-04-2018,,,,N,,,,,
B14C0149,002,14-05-2018,,,,N,,,,,
B14C0149,002,23-05-2018,,,,N,,,,,
B14C0149,002,14-06-2018,,,,N,,,,,
B14C0149,002,28-06-2018,,,,N,,,,,
B14C0149,002,12-07-2018,,,,N,,,,,
B14C0149,002,28-07-2018,,,,N,,,,,
B14C0149,002,14-08-2018,,,,N,,,,,
B14C0149,002,28-08-2018,,,,N,,,,,
B14C0149,002,14-09-2018,,,,N,,,,,
B14C0149,002,28-09-2018,,,,N,,,,,
