Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,28-10-2021,,,,,,,,
B14C0144,002,14-11-2001,75,21,-44,,,,,,
B14C0144,002,28-11-2001,87,33,-56,,,,,,
B14C0144,002,13-12-2001,87,33,-56,,,,,,
B14C0144,002,14-01-2002,79,25,-48,,,,,,
B14C0144,002,29-01-2002,62,8,-31,,,,,,
B14C0144,002,13-02-2002,65,11,-34,,,,,,
B14C0144,002,15-03-2002,90,36,-59,,,,,,
B14C0144,002,27-03-2002,95,41,-64,,,,,,
B14C0144,002,23-04-2002,96,42,-65,,,,,,
B14C0144,002,13-05-2002,86,32,-55,,,,,,
B14C0144,002,29-05-2002,88,34,-57,,,,,,
B14C0144,002,27-06-2002,92,38,-61,,,,,,
B14C0144,002,15-07-2002,92,38,-61,,,,,,
B14C0144,002,29-07-2002,87,33,-56,,,,,,
B14C0144,002,14-08-2002,83,29,-52,,,,,,
B14C0144,002,28-08-2002,81,27,-50,,,,,,
B14C0144,002,16-09-2002,84,30,-53,,,,,,
B14C0144,002,30-09-2002,85,31,-54,,,,,,
B14C0144,002,14-10-2002,90,36,-59,,,,,,
B14C0144,002,28-10-2002,58,4,-27,,,,,,
B14C0144,002,13-11-2002,63,9,-32,,,,,,
B14C0144,002,27-11-2002,77,23,-46,,,,,,
B14C0144,002,26-12-2002,92,38,-61,,,,,,
B14C0144,002,30-12-2002,70,16,-39,,,,,,
B14C0144,002,13-01-2003,77,23,-46,,,,,,
B14C0144,002,28-01-2003,73,19,-42,,,,,,
B14C0144,002,19-02-2003,88,34,-57,,,,,,
B14C0144,002,26-02-2003,90,36,-59,,,,,,
B14C0144,002,13-03-2003,92,38,-61,,,,,,
B14C0144,002,31-03-2003,88,34,-57,,,,,,
B14C0144,002,11-04-2003,92,38,-61,,,,,,
B14C0144,002,28-04-2003,81,27,-50,,,,,,
B14C0144,002,14-05-2003,88,34,-57,,,,,,
B14C0144,002,28-05-2003,92,38,-61,,,,,,
B14C0144,002,16-06-2003,87,33,-56,,,,,,
B14C0144,002,26-06-2003,89,35,-58,,,,,,
B14C0144,002,12-07-2003,92,38,-61,,,,,,
B14C0144,002,28-07-2003,90,36,-59,,,,,,
B14C0144,002,14-08-2003,94,40,-63,,,,,,
B14C0144,002,28-08-2003,89,35,-58,,,,,,
B14C0144,002,15-09-2003,94,40,-63,,,,,,
B14C0144,002,26-09-2003,89,35,-58,,,,,,
B14C0144,002,14-10-2003,93,39,-62,,,,,,
B14C0144,002,27-10-2003,89,35,-58,,,,,,
B14C0144,002,13-11-2003,91,37,-60,,,,,,
B14C0144,002,26-11-2003,76,22,-45,,,,,,
B14C0144,002,15-01-2004,65,11,-34,,,,,,
B14C0144,002,27-01-2004,63,9,-32,,,,,,
B14C0144,002,12-02-2004,69,15,-38,,,,,,
B14C0144,002,29-02-2004,90,36,-59,,,,,,
B14C0144,002,15-03-2004,87,33,-56,,,,,,
B14C0144,002,28-03-2004,85,31,-54,,,,,,
B14C0144,002,14-04-2004,94,40,-63,,,,,,
B14C0144,002,28-04-2004,90,36,-59,,,,,,
B14C0144,002,13-05-2004,92,38,-61,,,,,,
B14C0144,002,27-05-2004,96,42,-65,,,,,,
B14C0144,002,15-06-2004,91,37,-60,,,,,,
B14C0144,002,13-07-2004,86,32,-55,,,,,,
B14C0144,002,27-07-2004,89,35,-58,,,,,,
B14C0144,002,16-08-2004,81,27,-50,,,,,,
B14C0144,002,30-08-2004,76,22,-45,,,,,,
B14C0144,002,13-09-2004,73,19,-42,,,,,,
B14C0144,002,13-10-2004,89,35,-58,,,,,,
B14C0144,002,28-10-2004,74,20,-43,,,,,,
B14C0144,002,15-11-2004,77,23,-46,,,,,,
B14C0144,002,29-11-2004,77,23,-46,,,,,,
B14C0144,002,13-12-2004,86,32,-55,,,,,,
B14C0144,002,27-12-2004,77,23,-46,,,,,,
B14C0144,002,13-01-2005,74,20,-43,,,,,,
B14C0144,002,26-01-2005,78,24,-47,,,,,,
B14C0144,002,14-02-2005,63,9,-32,,,,,,
B14C0144,002,14-03-2005,77,23,-46,,,,,,
B14C0144,002,29-03-2005,86,32,-55,,,,,,
B14C0144,002,13-04-2005,82,28,-51,,,,,,
B14C0144,002,28-04-2005,89,35,-58,,,,,,
B14C0144,002,12-05-2005,89,35,-58,,,,,,
B14C0144,002,28-05-2005,,,,N,,,,,
B14C0144,002,14-06-2005,85,31,-54,,,,,,
B14C0144,002,29-06-2005,90,36,-59,,,,,,
B14C0144,002,13-07-2005,96,42,-65,,,,,,
B14C0144,002,28-07-2005,83,29,-52,,,,,,
B14C0144,002,12-08-2005,79,25,-48,,,,,,
B14C0144,002,30-08-2005,82,28,-51,,,,,,
B14C0144,002,13-09-2005,89,35,-58,,,,,,
B14C0144,002,28-09-2005,76,22,-45,,,,,,
B14C0144,002,14-10-2005,,,,N,,,,,
B14C0144,002,27-10-2005,74,20,-43,,,,,,
B14C0144,002,14-11-2005,80,26,-49,,,,,,
B14C0144,002,28-11-2005,68,14,-37,,,,,,
B14C0144,002,12-01-2006,83,29,-52,,,,,,
B14C0144,002,13-02-2006,83,29,-52,,,,,,
B14C0144,002,28-02-2006,84,30,-53,,,,,,
B14C0144,002,14-03-2006,103,49,-72,,,,,,
B14C0144,002,28-03-2006,85,31,-54,,,,,,
B14C0144,002,13-04-2006,80,26,-49,,,,,,
B14C0144,002,27-04-2006,90,36,-59,,,,,,
B14C0144,002,15-05-2006,95,41,-64,,,,,,
B14C0144,002,13-06-2006,96,42,-65,,,,,,
B14C0144,002,27-06-2006,88,34,-57,,,,,,
B14C0144,002,13-07-2006,95,41,-64,,,,,,
B14C0144,002,27-07-2006,96,42,-65,,,,,,
B14C0144,002,14-08-2006,80,26,-49,,,,,,
B14C0144,002,28-08-2006,78,24,-47,,,,,,
B14C0144,002,13-09-2006,84,30,-53,,,,,,
B14C0144,002,28-09-2006,80,26,-49,,,,,,
B14C0144,002,12-10-2006,81,27,-50,,,,,,
B14C0144,002,30-10-2006,73,19,-42,,,,,,
B14C0144,002,14-11-2006,53,-1,-22,,,,,,
B14C0144,002,28-11-2006,71,17,-40,,,,,,
B14C0144,002,13-12-2006,63,9,-32,,,,,,
B14C0144,002,15-01-2007,64,10,-33,,,,,,
B14C0144,002,29-01-2007,69,15,-38,,,,,,
B14C0144,002,14-02-2007,68,14,-37,,,,,,
B14C0144,002,28-02-2007,68,14,-37,,,,,,
B14C0144,002,13-03-2007,81,27,-50,,,,,,
B14C0144,002,27-03-2007,88,34,-57,,,,,,
B14C0144,002,12-04-2007,90,36,-59,,,,,,
B14C0144,002,27-04-2007,90,36,-59,,,,,,
B14C0144,002,14-05-2007,81,27,-50,,,,,,
B14C0144,002,29-05-2007,83,29,-52,,,,,,
B14C0144,002,13-06-2007,84,30,-53,,,,,,
B14C0144,002,27-06-2007,72,18,-41,,,,,,
B14C0144,002,12-07-2007,59,5,-28,,,,,,
B14C0144,002,30-07-2007,75,21,-44,,,,,,
B14C0144,002,13-08-2007,81,27,-50,,,,,,
B14C0144,002,28-08-2007,87,33,-56,,,,,,
B14C0144,002,13-09-2007,84,30,-53,,,,,,
B14C0144,002,28-09-2007,76,22,-45,,,,,,
B14C0144,002,16-10-2007,81,27,-50,,,,,,
B14C0144,002,29-10-2007,77,23,-46,,,,,,
B14C0144,002,14-11-2007,67,13,-36,,,,,,
B14C0144,002,28-11-2007,75,21,-44,,,,,,
B14C0144,002,14-12-2007,79,25,-48,,,,,,
B14C0144,002,28-12-2007,,,,N,,,,,
B14C0144,002,15-01-2008,74,20,-43,,,,,,
B14C0144,002,28-01-2008,74,20,-43,,,,,,
B14C0144,002,14-02-2008,90,36,-59,,,,,,
B14C0144,002,28-02-2008,73,19,-42,,,,,,
B14C0144,002,13-03-2008,64,10,-33,,,,,,
B14C0144,002,28-03-2008,75,21,-44,,,,,,
B14C0144,002,14-04-2008,84,30,-53,,,,,,
B14C0144,002,28-04-2008,83,29,-52,,,,,,
B14C0144,002,13-05-2008,93,39,-62,,,,,,
B14C0144,002,28-05-2008,94,40,-63,,,,,,
B14C0144,002,16-06-2008,86,32,-55,,,,,,
B14C0144,002,27-06-2008,93,39,-62,,,,,,
B14C0144,002,11-07-2008,70,16,-39,,,,,,
B14C0144,002,28-07-2008,91,37,-60,,,,,,
B14C0144,002,13-08-2008,73,19,-42,,,,,,
B14C0144,002,27-08-2008,83,29,-52,,,,,,
B14C0144,002,15-09-2008,89,35,-58,,,,,,
B14C0144,002,29-09-2008,86,32,-55,,,,,,
B14C0144,002,14-10-2008,76,22,-45,,,,,,
B14C0144,002,27-10-2008,62,8,-31,,,,,,
B14C0144,002,13-11-2008,72,18,-41,,,,,,
B14C0144,002,27-11-2008,74,20,-43,,,,,,
B14C0144,002,15-12-2008,88,34,-57,,,,,,
B14C0144,002,30-12-2008,,,,N,,,,,
B14C0144,002,13-01-2009,73,19,-42,,,,,,
B14C0144,002,27-01-2009,79,25,-48,,,,,,
B14C0144,002,12-02-2009,82,28,-51,,,,,,
B14C0144,002,25-02-2009,79,25,-48,,,,,,
B14C0144,002,14-03-2009,,,,N,,,,,
B14C0144,002,26-03-2009,75,21,-44,,,,,,
B14C0144,002,15-04-2009,87,33,-56,,,,,,
B14C0144,002,27-04-2009,89,35,-58,,,,,,
B14C0144,002,13-05-2009,96,42,-65,,,,,,
B14C0144,002,28-05-2009,87,33,-56,,,,,,
B14C0144,002,15-06-2009,88,34,-57,,,,,,
B14C0144,002,29-06-2009,90,36,-59,,,,,,
B14C0144,002,13-07-2009,84,30,-53,,,,,,
B14C0144,002,27-07-2009,87,33,-56,,,,,,
B14C0144,002,01-08-2009,,,,N,,,,,
B14C0144,002,26-08-2009,87,33,-56,,,,,,
B14C0144,002,14-09-2009,95,41,-64,,,,,,
B14C0144,002,28-09-2009,91,37,-60,,,,,,
B14C0144,002,13-10-2009,88,34,-57,,,,,,
B14C0144,002,27-10-2009,88,34,-57,,,,,,
B14C0144,002,10-11-2009,86,32,-55,,,,,,
B14C0144,002,15-12-2009,82,28,-51,,,,,,
B14C0144,002,28-12-2009,64,10,-33,,,,,,
B14C0144,002,15-01-2010,93,39,-62,,,,,,
B14C0144,002,28-01-2010,,,,N,,,,,
B14C0144,002,12-02-2010,92,38,-61,,,,,,
B14C0144,002,16-03-2010,88,34,-57,,,,,,
B14C0144,002,29-03-2010,79,25,-48,,,,,,
B14C0144,002,14-04-2010,97,43,-66,,,,,,
B14C0144,002,28-04-2010,,,,N,,,,,
B14C0144,002,12-05-2010,90,36,-59,,,,,,
B14C0144,002,28-05-2010,89,35,-58,,,,,,
B14C0144,002,14-06-2010,88,34,-57,,,,,,
B14C0144,002,28-06-2010,93,39,-62,,,,,,
B14C0144,002,13-07-2010,87,33,-56,,,,,,
B14C0144,002,28-07-2010,92,38,-61,,,,,,
B14C0144,002,14-08-2010,,,,N,,,,,
B14C0144,002,28-08-2010,,,,N,,,,,
B14C0144,002,15-09-2010,71,17,-40,,,,,,
B14C0144,002,28-09-2010,,,,N,,,,,
B14C0144,002,13-10-2010,79,25,-48,,,,,,
B14C0144,002,27-10-2010,72,18,-41,,,,,,
B14C0144,002,15-11-2010,68,15,-41,,,,,,
B14C0144,002,29-11-2010,86,33,-59,,,,,,
B14C0144,002,14-12-2010,85,32,-58,,,,,,
B14C0144,002,28-12-2010,,,,N,,,,,
B14C0144,002,13-01-2011,76,23,-49,,,,,,
B14C0144,002,27-01-2011,88,35,-61,,,,,,
B14C0144,002,15-02-2011,83,30,-56,,,,,,
B14C0144,002,28-02-2011,88,35,-61,,,,,,
B14C0144,002,15-03-2011,93,40,-66,,,,,,
B14C0144,002,28-03-2011,94,41,-67,,,,,,
B14C0144,002,14-04-2011,91,38,-64,,,,,,
B14C0144,002,28-04-2011,,,,N,,,,,
B14C0144,002,14-05-2011,,,,N,,,,,
B14C0144,002,27-05-2011,88,35,-61,,,,,,
B14C0144,002,14-06-2011,94,41,-67,,,,,,
B14C0144,002,28-06-2011,90,37,-63,,,,,,
B14C0144,002,14-07-2011,,,,N,,,,,
B14C0144,002,27-07-2011,80,27,-53,,,,,,
B14C0144,002,15-08-2011,80,27,-53,,,,,,
B14C0144,002,28-08-2011,,,,N,,,,,
B14C0144,002,14-09-2011,71,18,-44,,,,,,
B14C0144,002,28-09-2011,68,15,-41,,,,,,
B14C0144,002,14-10-2011,82,29,-55,,,,,,
B14C0144,002,27-10-2011,84,31,-57,,,,,,
B14C0144,002,14-11-2011,89,36,-62,,,,,,
B14C0144,002,28-11-2011,69,16,-42,,,,,,
B14C0144,002,14-12-2011,,,,N,,,,,
B14C0144,002,28-12-2011,70,17,-43,,,,,,
B14C0144,002,13-01-2012,68,15,-41,,,,,,
B14C0144,002,30-01-2012,88,35,-61,,,,,,
B14C0144,002,14-02-2012,88,35,-61,,,,,,
B14C0144,002,29-02-2012,88,35,-61,,,,,,
B14C0144,002,14-03-2012,95,42,-68,,,,,,
B14C0144,002,28-03-2012,99,46,-72,,,,,,
B14C0144,002,16-04-2012,91,38,-64,,,,,,
B14C0144,002,27-04-2012,90,37,-63,,,,,,
B14C0144,002,14-05-2012,92,39,-65,,,,,,
B14C0144,002,29-05-2012,92,39,-65,,,,,,
B14C0144,002,13-06-2012,91,38,-64,,,,,,
B14C0144,002,27-06-2012,88,35,-61,,,,,,
B14C0144,002,12-07-2012,86,33,-59,,,,,,
B14C0144,002,26-07-2012,88,35,-61,,,,,,
B14C0144,002,13-08-2012,89,36,-62,,,,,,
B14C0144,002,27-08-2012,84,31,-57,,,,,,
B14C0144,002,13-09-2012,80,27,-53,,,,,,
B14C0144,002,27-09-2012,76,23,-49,,,,,,
B14C0144,002,11-10-2012,76,23,-49,,,,,,
B14C0144,002,29-10-2012,,,,N,,,,,
B14C0144,002,14-11-2012,79,26,-52,,,,,,
B14C0144,002,28-11-2012,,,,N,,,,,
B14C0144,002,14-12-2012,,,,N,,,,,
B14C0144,002,28-12-2012,,,,N,,,,,
B14C0144,002,14-01-2013,79,26,-52,,,,,,
B14C0144,002,29-01-2013,77,24,-50,,,,,,
B14C0144,002,13-02-2013,92,39,-65,,,,,,
B14C0144,002,28-02-2013,96,43,-69,,,,,,
B14C0144,002,13-03-2013,91,38,-64,,,,,,
B14C0144,002,28-03-2013,100,47,-73,,,,,,
B14C0144,002,15-04-2013,94,41,-67,,,,,,
B14C0144,002,28-04-2013,,,,N,,,,,
B14C0144,002,14-05-2013,86,33,-59,,,,,,
B14C0144,002,29-05-2013,82,29,-55,,,,,,
B14C0144,002,13-06-2013,90,37,-63,,,,,,
B14C0144,002,27-06-2013,91,38,-64,,,,,,
B14C0144,002,14-07-2013,,,,N,,,,,
B14C0144,002,29-07-2013,90,37,-63,,,,,,
B14C0144,002,14-09-2013,,,,N,,,,,
B14C0144,002,27-09-2013,87,34,-60,,,,,,
B14C0144,002,15-10-2013,,,,N,,,,,
B14C0144,002,28-10-2013,,,,N,,,,,
B14C0144,002,12-11-2013,73,20,-46,,,,,,
B14C0144,002,28-11-2013,,,,N,,,,,
B14C0144,002,12-12-2013,,,,N,,,,,
B14C0144,002,28-12-2013,,,,N,,,,,
B14C0144,002,15-01-2014,,,,N,,,,,
B14C0144,002,29-01-2014,,,,N,,,,,
B14C0144,002,14-02-2014,,,,N,,,,,
B14C0144,002,28-02-2014,,,,N,,,,,
B14C0144,002,14-03-2014,,,,N,,,,,
B14C0144,002,28-03-2014,,,,N,,,,,
B14C0144,002,15-04-2014,,,,N,,,,,
B14C0144,002,28-04-2014,,,,N,,,,,
B14C0144,002,14-05-2014,,,,N,,,,,
B14C0144,002,28-05-2014,,,,N,,,,,
B14C0144,002,16-06-2014,,,,N,,,,,
B14C0144,002,30-06-2014,,,,N,,,,,
B14C0144,002,14-07-2014,,,,N,,,,,
B14C0144,002,29-07-2014,,,,N,,,,,
B14C0144,002,14-08-2014,,,,N,,,,,
B14C0144,002,28-08-2014,,,,N,,,,,
B14C0144,002,15-09-2014,,,,N,,,,,
B14C0144,002,30-09-2014,,,,N,,,,,
B14C0144,002,14-10-2014,,,,N,,,,,
B14C0144,002,28-10-2014,,,,N,,,,,
B14C0144,002,13-11-2014,,,,N,,,,,
B14C0144,002,28-11-2014,,,,N,,,,,
B14C0144,002,14-12-2014,,,,N,,,,,
B14C0144,002,28-12-2014,,,,N,,,,,
B14C0144,002,13-01-2015,,,,N,,,,,
B14C0144,002,27-01-2015,,,,N,,,,,
B14C0144,002,16-02-2015,,,,N,,,,,
B14C0144,002,28-02-2015,,,,N,,,,,
B14C0144,002,16-03-2015,,,,N,,,,,
B14C0144,002,27-03-2015,,,,N,,,,,
B14C0144,002,14-04-2015,,,,N,,,,,
B14C0144,002,29-04-2015,,,,N,,,,,
B14C0144,002,14-05-2015,,,,N,,,,,
B14C0144,002,28-05-2015,,,,N,,,,,
B14C0144,002,15-06-2015,,,,N,,,,,
B14C0144,002,29-06-2015,,,,N,,,,,
B14C0144,002,13-07-2015,,,,N,,,,,
B14C0144,002,28-07-2015,,,,N,,,,,
B14C0144,002,14-08-2015,,,,N,,,,,
B14C0144,002,26-08-2015,,,,N,,,,,
B14C0144,002,14-09-2015,,,,N,,,,,
B14C0144,002,28-09-2015,,,,N,,,,,
B14C0144,002,12-10-2015,,,,N,,,,,
B14C0144,002,28-10-2015,,,,N,,,,,
B14C0144,002,16-11-2015,,,,N,,,,,
B14C0144,002,01-12-2015,,,,N,,,,,
B14C0144,002,14-01-2016,,,,N,,,,,
B14C0144,002,20-01-2016,,,,N,,,,,
B14C0144,002,16-02-2016,,,,N,,,,,
B14C0144,002,29-02-2016,,,,N,,,,,
B14C0144,002,14-03-2016,,,,N,,,,,
B14C0144,002,31-03-2016,,,,N,,,,,
B14C0144,002,14-04-2016,,,,N,,,,,
B14C0144,002,28-04-2016,,,,N,,,,,
B14C0144,002,12-05-2016,,,,N,,,,,
B14C0144,002,28-05-2016,,,,N,,,,,
B14C0144,002,16-06-2016,,,,N,,,,,
B14C0144,002,28-06-2016,,,,N,,,,,
B14C0144,002,15-07-2016,,,,N,,,,,
B14C0144,002,28-07-2016,,,,N,,,,,
B14C0144,002,16-08-2016,,,,N,,,,,
B14C0144,002,28-08-2016,,,,N,,,,,
B14C0144,002,13-09-2016,,,,N,,,,,
B14C0144,002,27-09-2016,,,,N,,,,,
B14C0144,002,12-10-2016,,,,N,,,,,
B14C0144,002,28-10-2016,,,,N,,,,,
B14C0144,002,14-11-2016,,,,N,,,,,
B14C0144,002,28-11-2016,,,,N,,,,,
B14C0144,002,14-12-2016,,,,N,,,,,
B14C0144,002,28-12-2016,,,,N,,,,,
B14C0144,002,14-01-2017,,,,N,,,,,
B14C0144,002,28-01-2017,,,,N,,,,,
B14C0144,002,14-02-2017,,,,N,,,,,
B14C0144,002,28-02-2017,,,,N,,,,,
B14C0144,002,14-03-2017,,,,N,,,,,
B14C0144,002,28-03-2017,,,,N,,,,,
B14C0144,002,14-04-2017,,,,N,,,,,
B14C0144,002,28-04-2017,,,,N,,,,,
B14C0144,002,15-05-2017,,,,N,,,,,
B14C0144,002,28-05-2017,,,,N,,,,,
B14C0144,002,15-06-2017,,,,N,,,,,
B14C0144,002,28-06-2017,,,,N,,,,,
B14C0144,002,18-07-2017,,,,N,,,,,
B14C0144,002,28-07-2017,,,,N,,,,,
B14C0144,002,13-08-2017,,,,N,,,,,
B14C0144,002,28-08-2017,,,,N,,,,,
B14C0144,002,14-09-2017,,,,N,,,,,
B14C0144,002,28-09-2017,,,,N,,,,,
B14C0144,002,14-10-2017,,,,N,,,,,
B14C0144,002,27-10-2017,,,,N,,,,,
B14C0144,002,14-11-2017,,,,N,,,,,
B14C0144,002,28-11-2017,,,,N,,,,,
B14C0144,002,15-12-2017,,,,N,,,,,
B14C0144,002,28-12-2017,,,,N,,,,,
B14C0144,002,14-01-2018,,,,N,,,,,
B14C0144,002,28-01-2018,,,,N,,,,,
B14C0144,002,14-02-2018,,,,N,,,,,
B14C0144,002,28-02-2018,,,,N,,,,,
B14C0144,002,14-03-2018,,,,N,,,,,
B14C0144,002,29-03-2018,,,,N,,,,,
B14C0144,002,13-04-2018,,,,N,,,,,
B14C0144,002,30-04-2018,,,,N,,,,,
B14C0144,002,14-05-2018,,,,N,,,,,
B14C0144,002,23-05-2018,,,,N,,,,,
B14C0144,002,14-06-2018,,,,N,,,,,
B14C0144,002,28-06-2018,,,,N,,,,,
B14C0144,002,12-07-2018,,,,N,,,,,
B14C0144,002,28-07-2018,,,,N,,,,,
B14C0144,002,14-08-2018,,,,N,,,,,
