Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,28-10-2021,,,,,,,,
B14C0146,001,27-04-2007,64,69,-77,,,,,,
B14C0146,001,14-05-2007,57,62,-70,,,,,,
B14C0146,001,29-05-2007,60,65,-73,,,,,,
B14C0146,001,13-06-2007,57,62,-70,,,,,,
B14C0146,001,27-06-2007,49,54,-62,,,,,,
B14C0146,001,12-07-2007,56,61,-69,,,,,,
B14C0146,001,30-07-2007,54,59,-67,,,,,,
B14C0146,001,13-08-2007,54,59,-67,,,,,,
B14C0146,001,28-08-2007,61,66,-74,,,,,,
B14C0146,001,13-09-2007,65,70,-78,,,,,,
B14C0146,001,28-09-2007,59,64,-72,,,,,,
B14C0146,001,16-10-2007,59,64,-72,,,,,,
B14C0146,001,29-10-2007,50,55,-63,,,,,,
B14C0146,001,14-11-2007,51,56,-64,,,,,,
B14C0146,001,28-11-2007,51,56,-64,,,,,,
B14C0146,001,14-12-2007,49,54,-62,,,,,,
B14C0146,001,28-12-2007,,,,N,,,,,
B14C0146,001,15-01-2008,27,32,-40,,,,,,
B14C0146,001,28-01-2008,41,46,-54,,,,,,
B14C0146,001,14-02-2008,53,58,-66,,,,,,
B14C0146,001,28-02-2008,39,44,-52,,,,,,
B14C0146,001,13-03-2008,26,31,-39,,,,,,
B14C0146,001,28-03-2008,34,39,-47,,,,,,
B14C0146,001,14-04-2008,57,62,-70,,,,,,
B14C0146,001,28-04-2008,60,65,-73,,,,,,
B14C0146,001,13-05-2008,68,73,-81,,,,,,
B14C0146,001,28-05-2008,64,69,-77,,,,,,
B14C0146,001,16-06-2008,67,72,-80,,,,,,
B14C0146,001,27-06-2008,71,76,-84,,,,,,
B14C0146,001,11-07-2008,65,70,-78,,,,,,
B14C0146,001,28-07-2008,67,72,-80,,,,,,
B14C0146,001,13-08-2008,58,63,-71,,,,,,
B14C0146,001,27-08-2008,63,68,-76,,,,,,
B14C0146,001,15-09-2008,64,69,-77,,,,,,
B14C0146,001,29-09-2008,61,66,-74,,,,,,
B14C0146,001,14-10-2008,49,54,-62,,,,,,
B14C0146,001,27-10-2008,32,37,-45,,,,,,
B14C0146,001,13-11-2008,27,32,-40,,,,,,
B14C0146,001,27-11-2008,27,32,-40,,,,,,
B14C0146,001,15-12-2008,29,34,-42,,,,,,
B14C0146,001,30-12-2008,,,,N,,,,,
B14C0146,001,13-01-2009,33,38,-46,,,,,,
B14C0146,001,27-01-2009,41,46,-54,,,,,,
B14C0146,001,12-02-2009,39,44,-52,,,,,,
B14C0146,001,25-02-2009,48,53,-61,,,,,,
B14C0146,001,14-03-2009,,,,N,,,,,
B14C0146,001,26-03-2009,36,41,-49,,,,,,
B14C0146,001,15-04-2009,60,65,-73,,,,,,
B14C0146,001,27-04-2009,58,63,-71,,,,,,
B14C0146,001,13-05-2009,67,72,-80,,,,,,
B14C0146,001,28-05-2009,67,72,-80,,,,,,
B14C0146,001,15-06-2009,65,70,-78,,,,,,
B14C0146,001,29-06-2009,66,71,-79,,,,,,
B14C0146,001,13-07-2009,63,68,-76,,,,,,
B14C0146,001,27-07-2009,64,69,-77,,,,,,
B14C0146,001,01-08-2009,,,,N,,,,,
B14C0146,001,26-08-2009,70,75,-83,,,,,,
B14C0146,001,14-09-2009,72,77,-85,,,,,,
B14C0146,001,28-09-2009,72,77,-85,,,,,,
B14C0146,001,13-10-2009,75,80,-88,,,,,,
B14C0146,001,27-10-2009,74,79,-87,,,,,,
B14C0146,001,10-11-2009,66,71,-79,,,,,,
B14C0146,001,15-12-2009,47,52,-60,,,,,,
B14C0146,001,28-12-2009,29,34,-42,,,,,,
B14C0146,001,15-01-2010,54,59,-67,,,,,,
B14C0146,001,28-01-2010,,,,N,,,,,
B14C0146,001,12-02-2010,57,62,-70,,,,,,
B14C0146,001,16-03-2010,50,55,-63,,,,,,
B14C0146,001,29-03-2010,50,55,-63,,,,,,
B14C0146,001,14-04-2010,65,70,-78,,,,,,
B14C0146,001,28-04-2010,,,,N,,,,,
B14C0146,001,12-05-2010,63,68,-76,,,,,,
B14C0146,001,28-05-2010,68,73,-81,,,,,,
B14C0146,001,14-06-2010,69,74,-82,,,,,,
B14C0146,001,28-06-2010,69,74,-82,,,,,,
B14C0146,001,13-07-2010,67,72,-80,,,,,,
B14C0146,001,28-07-2010,67,72,-80,,,,,,
B14C0146,001,14-08-2010,,,,N,,,,,
B14C0146,001,28-08-2010,,,,N,,,,,
B14C0146,001,15-09-2010,41,46,-54,,,,,,
B14C0146,001,28-09-2010,,,,N,,,,,
B14C0146,001,13-10-2010,54,59,-67,,,,,,
B14C0146,001,27-10-2010,40,45,-53,,,,,,
B14C0146,001,15-11-2010,37,42,-50,,,,,,
B14C0146,001,29-11-2010,46,51,-59,,,,,,
B14C0146,001,14-12-2010,56,61,-69,,,,,,
B14C0146,001,28-12-2010,,,,N,,,,,
B14C0146,001,13-01-2011,19,24,-32,,,,,,
B14C0146,001,27-01-2011,50,55,-63,,,,,,
B14C0146,001,15-02-2011,38,43,-51,,,,,,
B14C0146,001,28-02-2011,41,46,-54,,,,,,
B14C0146,001,15-03-2011,58,63,-71,,,,,,
B14C0146,001,28-03-2011,63,68,-76,,,,,,
B14C0146,001,14-04-2011,62,67,-75,,,,,,
B14C0146,001,28-04-2011,,,,N,,,,,
B14C0146,001,14-05-2011,,,,N,,,,,
B14C0146,001,27-05-2011,64,69,-77,,,,,,
B14C0146,001,14-06-2011,67,72,-80,,,,,,
B14C0146,001,28-06-2011,63,68,-76,,,,,,
B14C0146,001,14-07-2011,,,,N,,,,,
B14C0146,001,27-07-2011,40,45,-53,,,,,,
B14C0146,001,15-08-2011,48,53,-61,,,,,,
B14C0146,001,28-08-2011,,,,N,,,,,
B14C0146,001,14-09-2011,44,49,-57,,,,,,
B14C0146,001,28-09-2011,51,56,-64,,,,,,
B14C0146,001,14-10-2011,30,35,-43,,,,,,
B14C0146,001,27-10-2011,31,36,-44,,,,,,
B14C0146,001,14-11-2011,58,63,-71,,,,,,
B14C0146,001,28-11-2011,62,67,-75,,,,,,
B14C0146,001,14-12-2011,,,,N,,,,,
B14C0146,001,28-12-2011,30,35,-43,,,,,,
B14C0146,001,13-01-2012,27,32,-40,,,,,,
B14C0146,001,30-01-2012,39,44,-52,,,,,,
B14C0146,001,14-02-2012,60,65,-73,,,,,,
B14C0146,001,29-02-2012,36,41,-49,,,,,,
B14C0146,001,14-03-2012,44,49,-57,,,,,,
B14C0146,001,28-03-2012,66,71,-79,,,,,,
B14C0146,001,16-04-2012,68,73,-81,,,,,,
B14C0146,001,27-04-2012,65,70,-78,,,,,,
B14C0146,001,14-05-2012,62,67,-75,,,,,,
B14C0146,001,29-05-2012,66,71,-79,,,,,,
B14C0146,001,13-06-2012,66,71,-79,,,,,,
B14C0146,001,27-06-2012,63,68,-76,,,,,,
B14C0146,001,12-07-2012,61,66,-74,,,,,,
B14C0146,001,26-07-2012,61,66,-74,,,,,,
B14C0146,001,13-08-2012,58,63,-71,,,,,,
B14C0146,001,27-08-2012,63,68,-76,,,,,,
B14C0146,001,13-09-2012,61,66,-74,,,,,,
B14C0146,001,27-09-2012,49,54,-62,,,,,,
B14C0146,001,11-10-2012,44,49,-57,,,,,,
B14C0146,001,29-10-2012,,,,N,,,,,
B14C0146,001,14-11-2012,49,54,-62,,,,,,
B14C0146,001,28-11-2012,,,,N,,,,,
B14C0146,001,14-12-2012,,,,N,,,,,
B14C0146,001,28-12-2012,,,,N,,,,,
B14C0146,001,14-01-2013,42,47,-61,,,,,,
B14C0146,001,29-01-2013,,,,N,,,,,
B14C0146,001,13-02-2013,52,57,-71,,,,,,
B14C0146,001,28-02-2013,52,57,-71,,,,,,
B14C0146,001,13-03-2013,47,52,-66,,,,,,
B14C0146,001,28-03-2013,62,67,-81,,,,,,
B14C0146,001,15-04-2013,59,64,-78,,,,,,
B14C0146,001,28-04-2013,,,,N,,,,,
B14C0146,001,14-05-2013,62,67,-81,,,,,,
B14C0146,001,29-05-2013,57,62,-76,,,,,,
B14C0146,001,13-06-2013,63,68,-82,,,,,,
B14C0146,001,27-06-2013,66,71,-85,,,,,,
B14C0146,001,14-07-2013,,,,N,,,,,
B14C0146,001,29-07-2013,61,66,-80,,,,,,
B14C0146,001,14-09-2013,,,,N,,,,,
B14C0146,001,27-09-2013,54,59,-73,,,,,,
B14C0146,001,15-10-2013,20,25,-39,,,,,,
B14C0146,001,28-10-2013,,,,N,,,,,
B14C0146,001,12-11-2013,,,,W,,,,,
B14C0146,001,28-11-2013,,,,N,,,,,
B14C0146,001,12-12-2013,,,,N,,,,,
B14C0146,001,28-12-2013,,,,N,,,,,
B14C0146,001,15-01-2014,,,,N,,,,,
B14C0146,001,29-01-2014,,,,N,,,,,
B14C0146,001,14-02-2014,,,,N,,,,,
B14C0146,001,28-02-2014,,,,N,,,,,
B14C0146,001,14-03-2014,,,,N,,,,,
B14C0146,001,28-03-2014,,,,N,,,,,
B14C0146,001,15-04-2014,,,,N,,,,,
B14C0146,001,28-04-2014,,,,N,,,,,
B14C0146,001,14-05-2014,,,,N,,,,,
B14C0146,001,28-05-2014,,,,N,,,,,
B14C0146,001,16-06-2014,,,,N,,,,,
B14C0146,001,30-06-2014,,,,N,,,,,
B14C0146,001,14-07-2014,,,,N,,,,,
B14C0146,001,29-07-2014,,,,N,,,,,
B14C0146,001,14-08-2014,,,,N,,,,,
B14C0146,001,28-08-2014,,,,N,,,,,
B14C0146,001,15-09-2014,,,,N,,,,,
B14C0146,001,30-09-2014,,,,N,,,,,
B14C0146,001,14-10-2014,,,,N,,,,,
B14C0146,001,28-10-2014,,,,N,,,,,
B14C0146,001,13-11-2014,,,,N,,,,,
B14C0146,001,28-11-2014,,,,N,,,,,
B14C0146,001,14-12-2014,,,,N,,,,,
B14C0146,001,28-12-2014,,,,N,,,,,
B14C0146,001,13-01-2015,,,,N,,,,,
B14C0146,001,27-01-2015,,,,N,,,,,
B14C0146,001,16-02-2015,,,,N,,,,,
B14C0146,001,28-02-2015,,,,N,,,,,
B14C0146,001,16-03-2015,,,,N,,,,,
B14C0146,001,27-03-2015,,,,N,,,,,
B14C0146,001,14-04-2015,,,,N,,,,,
B14C0146,001,29-04-2015,,,,N,,,,,
B14C0146,001,14-05-2015,,,,N,,,,,
B14C0146,001,28-05-2015,,,,N,,,,,
B14C0146,001,15-06-2015,,,,N,,,,,
B14C0146,001,29-06-2015,,,,N,,,,,
B14C0146,001,13-07-2015,,,,N,,,,,
B14C0146,001,28-07-2015,,,,N,,,,,
B14C0146,001,14-08-2015,,,,N,,,,,
B14C0146,001,26-08-2015,,,,N,,,,,
B14C0146,001,14-09-2015,,,,N,,,,,
B14C0146,001,28-09-2015,,,,N,,,,,
B14C0146,001,12-10-2015,,,,N,,,,,
B14C0146,001,28-10-2015,,,,N,,,,,
B14C0146,001,16-11-2015,,,,N,,,,,
B14C0146,001,01-12-2015,,,,N,,,,,
B14C0146,001,14-01-2016,,,,N,,,,,
B14C0146,001,20-01-2016,,,,N,,,,,
B14C0146,001,16-02-2016,,,,N,,,,,
B14C0146,001,29-02-2016,,,,N,,,,,
B14C0146,001,14-03-2016,,,,N,,,,,
B14C0146,001,31-03-2016,,,,N,,,,,
B14C0146,001,14-04-2016,,,,N,,,,,
B14C0146,001,28-04-2016,,,,N,,,,,
B14C0146,001,12-05-2016,,,,N,,,,,
B14C0146,001,28-05-2016,,,,N,,,,,
B14C0146,001,16-06-2016,,,,N,,,,,
B14C0146,001,28-06-2016,,,,N,,,,,
B14C0146,001,15-07-2016,,,,N,,,,,
B14C0146,001,28-07-2016,,,,N,,,,,
B14C0146,001,16-08-2016,,,,N,,,,,
B14C0146,001,28-08-2016,,,,N,,,,,
B14C0146,001,13-09-2016,,,,N,,,,,
B14C0146,001,27-09-2016,,,,N,,,,,
B14C0146,001,12-10-2016,,,,N,,,,,
B14C0146,001,28-10-2016,,,,N,,,,,
B14C0146,001,14-11-2016,,,,N,,,,,
B14C0146,001,28-11-2016,,,,N,,,,,
B14C0146,001,14-12-2016,,,,N,,,,,
B14C0146,001,28-12-2016,,,,N,,,,,
B14C0146,001,14-01-2017,,,,N,,,,,
B14C0146,001,28-01-2017,,,,N,,,,,
B14C0146,001,14-02-2017,,,,N,,,,,
B14C0146,001,28-02-2017,,,,N,,,,,
B14C0146,001,14-03-2017,,,,N,,,,,
B14C0146,001,28-03-2017,,,,N,,,,,
B14C0146,001,14-04-2017,,,,N,,,,,
B14C0146,001,28-04-2017,,,,N,,,,,
B14C0146,001,15-05-2017,,,,N,,,,,
B14C0146,001,28-05-2017,,,,N,,,,,
B14C0146,001,15-06-2017,,,,N,,,,,
B14C0146,001,28-06-2017,,,,N,,,,,
B14C0146,001,18-07-2017,,,,N,,,,,
B14C0146,001,28-07-2017,,,,N,,,,,
B14C0146,001,13-08-2017,,,,N,,,,,
B14C0146,001,28-08-2017,,,,N,,,,,
B14C0146,001,14-09-2017,,,,N,,,,,
B14C0146,001,28-09-2017,,,,N,,,,,
B14C0146,001,14-10-2017,,,,N,,,,,
B14C0146,001,27-10-2017,,,,N,,,,,
B14C0146,001,14-11-2017,,,,N,,,,,
B14C0146,001,28-11-2017,,,,N,,,,,
B14C0146,001,15-12-2017,,,,N,,,,,
B14C0146,001,28-12-2017,,,,N,,,,,
B14C0146,001,14-01-2018,,,,N,,,,,
B14C0146,001,28-01-2018,,,,N,,,,,
B14C0146,001,14-02-2018,,,,N,,,,,
B14C0146,001,28-02-2018,,,,N,,,,,
B14C0146,001,14-03-2018,,,,N,,,,,
B14C0146,001,29-03-2018,,,,N,,,,,
B14C0146,001,13-04-2018,,,,N,,,,,
B14C0146,001,30-04-2018,,,,N,,,,,
B14C0146,001,14-05-2018,,,,N,,,,,
B14C0146,001,23-05-2018,,,,N,,,,,
B14C0146,001,14-06-2018,,,,N,,,,,
B14C0146,001,28-06-2018,,,,N,,,,,
B14C0146,001,12-07-2018,,,,N,,,,,
B14C0146,001,28-07-2018,,,,N,,,,,
B14C0146,001,14-08-2018,,,,N,,,,,
B14C0146,001,28-08-2018,,,,N,,,,,
B14C0146,001,14-09-2018,,,,N,,,,,
B14C0146,001,28-09-2018,,,,N,,,,,
B14C0146,001,12-10-2018,,,,N,,,,,
B14C0146,001,26-10-2018,,,,N,,,,,
B14C0146,001,13-11-2018,,,,N,,,,,
B14C0146,001,30-11-2018,,,,N,,,,,
B14C0146,001,14-12-2018,,,,N,,,,,
B14C0146,001,28-12-2018,,,,N,,,,,
B14C0146,001,14-01-2019,,,,N,,,,,
B14C0146,001,28-01-2019,,,,N,,,,,
B14C0146,001,14-02-2019,,,,N,,,,,
B14C0146,001,01-03-2019,,,,N,,,,,
B14C0146,001,14-03-2019,,,,N,,,,,
B14C0146,001,29-03-2019,,,,N,,,,,
B14C0146,001,11-04-2019,,,,N,,,,,
B14C0146,001,26-04-2019,,,,N,,,,,
B14C0146,001,13-06-2019,,,,N,,,,,
B14C0146,001,27-06-2019,,,,N,,,,,
B14C0146,001,13-08-2019,,,,N,,,,,
B14C0146,001,27-08-2019,,,,N,,,,,
